"date/time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","cpu process","memory process"
30-11 16:11:50,1.242,0.299,98.370,0.072,0.0,0.017,17003429888.0,457936896.0,21717647360.0,11382018048.0,18857.983,12884.617,0.0,11.417,java / 0%,java / 2683162624%
30-11 16:12:50,1.238,0.280,98.369,0.094,0.0,0.019,16989847552.0,457928704.0,21711695872.0,11401560064.0,19182.917,13274.083,0.0,13.100,java / 0%,java / 2683162624%
30-11 16:13:50,1.238,0.280,98.369,0.094,0.0,0.019,16989847552.0,457928704.0,21711695872.0,11401560064.0,19182.917,13274.083,0.0,13.100,java / 0%,java / 2683162624%
30-11 16:14:50,1.238,0.280,98.369,0.094,0.0,0.019,16989847552.0,457928704.0,21711695872.0,11401560064.0,19182.917,13274.083,0.0,13.100,java / 0%,java / 2683162624%
30-11 16:15:50,1.238,0.280,98.369,0.094,0.0,0.019,16989847552.0,457928704.0,21711695872.0,11401560064.0,19182.917,13274.083,0.0,13.100,java / 0%,java / 2683162624%
30-11 16:16:50,1.247,0.295,98.359,0.081,0.0,0.018,17002647552.0,457936896.0,21722841088.0,11377606656.0,18840.067,12666.783,0.0,11.950,java / 0%,java / 2683162624%
30-11 16:17:50,1.266,0.338,98.283,0.095,0.0,0.017,17007509504.0,457936896.0,21728563200.0,11367022592.0,18893.450,12663.600,0.0,10.750,java / 0%,java / 2683162624%
30-11 16:18:50,1.273,0.293,98.342,0.072,0.0,0.020,17011200000.0,457936896.0,21722054656.0,11369840640.0,19023.300,12871.450,0.0,11.167,java / 0%,java / 2683162624%
30-11 16:19:50,1.227,0.279,98.369,0.108,0.0,0.017,17011212288.0,457936896.0,21715619840.0,11376263168.0,18855.350,12657.967,0.0,13.367,java / 0%,java / 2683146240%
30-11 16:20:50,1.239,0.282,98.350,0.109,0.0,0.020,17000009728.0,457936896.0,21722243072.0,11380842496.0,19028.867,12945.633,0.0,12.167,java / 0%,java / 2683146240%
30-11 16:21:50,1.212,0.280,98.408,0.079,0.0,0.020,17002827776.0,457936896.0,21728231424.0,11372036096.0,18714.967,12616.917,0.0,10.567,java / 0%,java / 2683154432%
30-11 16:22:50,1.696,0.339,97.882,0.065,0.0,0.019,17006555136.0,457936896.0,21742862336.0,11353677824.0,18825.917,12692.917,0.0,11.250,java / 0%,java / 2683150336%
30-11 16:23:50,1.232,0.275,98.389,0.085,0.0,0.018,17010917376.0,457936896.0,21748719616.0,11343458304.0,18359.033,12322.867,0.0,11.700,java / 0%,java / 2683154432%
30-11 16:24:50,1.270,0.301,98.333,0.077,0.0,0.018,17026539520.0,457936896.0,21742723072.0,11333832704.0,19072.467,13162.750,0.0,12.700,java / 0%,java / 2683154432%
30-11 16:25:50,1.276,0.278,98.339,0.088,0.0,0.019,17027825664.0,457936896.0,21736361984.0,11338907648.0,19142.550,13020.050,0.0,12.433,java / 0%,java / 2683154432%
30-11 16:26:50,1.209,0.279,98.429,0.065,0.0,0.017,17011843072.0,457936896.0,21741694976.0,11349557248.0,18709.733,12458.883,0.0,11.583,java / 0%,java / 2683146240%
30-11 16:27:50,1.277,0.336,98.286,0.083,0.0,0.017,17010585600.0,457936896.0,21747671040.0,11344838656.0,19339.933,13082.183,0.0,12.050,java / 0%,java / 2683146240%
30-11 16:28:50,1.255,0.290,98.371,0.067,0.0,0.017,16995442688.0,457936896.0,21753987072.0,11353665536.0,18624.933,12667.650,0.0,10.917,java / 0%,java / 2683154432%
30-11 16:29:50,1.255,0.285,98.360,0.081,0.0,0.019,16994189312.0,457936896.0,21759705088.0,11349200896.0,18851.167,12511.217,0.0,12.967,java / 0%,java / 2683154432%
30-11 16:30:50,1.839,0.334,97.625,0.183,0.0,0.019,16991641600.0,457936896.0,21754818560.0,11356635136.0,18908.550,13464.417,0.0,23.917,java / 0%,java / 2683154432%
30-11 16:31:50,1.258,0.279,98.381,0.066,0.0,0.016,16981708800.0,457936896.0,21748469760.0,11372916736.0,19179.733,13007.633,0.0,11.483,java / 0%,java / 2683154432%
30-11 16:32:50,1.717,0.354,97.832,0.078,0.0,0.019,17012060160.0,457936896.0,21748449280.0,11342585856.0,18544.400,12885.867,0.0,12.067,java / 0%,java / 2683150336%
30-11 16:33:50,1.247,0.275,98.395,0.066,0.0,0.017,17002110976.0,457940992.0,21754302464.0,11346677760.0,19809.983,13090.700,0.0,12.250,java / 0%,java / 2683158528%
30-11 16:34:50,1.218,0.279,98.404,0.079,0.0,0.020,16998649856.0,457940992.0,21760147456.0,11344293888.0,18110.600,12472.933,0.0,12.417,java / 0%,java / 2683162624%
30-11 16:35:50,1.274,0.286,98.357,0.065,0.0,0.019,16987348992.0,457940992.0,21767172096.0,11348570112.0,18958.583,12903.983,0.0,11.417,java / 0%,java / 2683170816%
30-11 16:36:50,1.282,0.302,98.318,0.081,0.0,0.016,16993357824.0,457940992.0,21760516096.0,11349217280.0,18031.433,12622.583,0.0,12.0,java / 0%,java / 2683166720%
30-11 16:37:50,1.679,0.360,97.791,0.150,0.0,0.020,16993280000.0,457945088.0,21754388480.0,11355418624.0,18843.850,13021.733,0.0,20.567,java / 0%,java / 2683166720%
30-11 16:38:50,1.233,0.274,98.410,0.065,0.0,0.017,16991494144.0,457945088.0,21760573440.0,11351019520.0,18687.717,12522.483,0.0,11.350,java / 0%,java / 2683166720%
30-11 16:39:50,1.241,0.288,98.359,0.093,0.0,0.020,16994676736.0,457945088.0,21766430720.0,11341979648.0,18990.933,13062.367,0.0,12.750,java / 0%,java / 2683166720%
30-11 16:40:50,1.261,0.297,98.342,0.083,0.0,0.017,17014411264.0,457945088.0,21773074432.0,11315601408.0,18845.383,12859.383,0.0,11.967,java / 0%,java / 2683154432%
30-11 16:41:50,1.228,0.274,98.398,0.083,0.0,0.017,17003274240.0,457945088.0,21778403328.0,11321409536.0,18875.200,12632.817,0.0,10.967,java / 0%,java / 2683154432%
30-11 16:42:50,1.680,0.346,97.881,0.077,0.0,0.017,17002229760.0,457945088.0,21794230272.0,11306627072.0,19268.300,13109.600,0.0,10.900,java / 0%,java / 2683154432%
30-11 16:43:50,1.232,0.287,98.381,0.082,0.0,0.018,17007865856.0,457945088.0,21787066368.0,11308154880.0,18738.100,12445.700,0.0,12.750,java / 0%,java / 2683203584%
30-11 16:44:50,1.344,0.280,98.270,0.085,0.0,0.021,17006489600.0,457945088.0,21780905984.0,11315691520.0,18899.917,13048.600,0.0,12.283,java / 0%,java / 2683203584%
30-11 16:45:50,1.230,0.278,98.385,0.088,0.0,0.019,16989835264.0,457945088.0,21787103232.0,11326148608.0,18973.733,13075.300,0.0,12.367,java / 0%,java / 2683154432%
30-11 16:46:50,1.226,0.295,98.372,0.091,0.0,0.017,17011712000.0,457945088.0,21793636352.0,11297738752.0,18800.133,12485.433,0.0,15.217,java / 0%,java / 2683150336%
30-11 16:47:50,1.244,0.339,98.323,0.077,0.0,0.017,17001299968.0,457949184.0,21799501824.0,11302281216.0,18619.417,12957.717,0.0,11.883,java / 0%,java / 2683211776%
30-11 16:48:50,1.272,0.299,98.332,0.078,0.0,0.019,17003683840.0,457949184.0,21805617152.0,11293782016.0,19041.033,13115.750,0.0,10.667,java / 0%,java / 2683211776%
30-11 16:49:50,1.267,0.288,98.335,0.092,0.0,0.018,17006518272.0,457949184.0,21798277120.0,11298287616.0,18540.533,12423.983,0.0,13.433,java / 0%,java / 2683211776%
30-11 16:50:50,1.346,0.288,98.256,0.090,0.0,0.020,17011896320.0,457949184.0,21791887360.0,11299299328.0,18955.200,13061.400,0.0,12.617,java / 0%,java / 2683211776%
30-11 16:51:50,1.246,0.273,98.376,0.085,0.0,0.020,17011142656.0,457949184.0,21797859328.0,11294081024.0,18990.450,12637.233,0.0,10.467,java / 0%,java / 2683166720%
30-11 16:52:50,1.723,0.343,97.826,0.090,0.0,0.017,17010851840.0,457949184.0,21797937152.0,11294294016.0,18923.933,12989.867,0.0,12.200,java / 0%,java / 2683166720%
30-11 16:53:50,1.255,0.289,98.355,0.081,0.0,0.020,16994656256.0,457953280.0,21804470272.0,11303952384.0,18692.467,12618.450,0.0,12.583,java / 0%,java / 2683166720%
30-11 16:54:50,1.307,0.296,98.284,0.095,0.0,0.018,17012457472.0,457953280.0,21810331648.0,11280289792.0,18531.333,12556.583,0.0,12.883,java / 0%,java / 2683162624%
30-11 16:55:50,1.288,0.302,98.310,0.082,0.0,0.018,17032597504.0,457953280.0,21803245568.0,11267235840.0,19078.833,13519.433,0.0,11.817,java / 0%,java / 2683162624%
30-11 16:56:50,1.248,0.289,98.360,0.085,0.0,0.018,17018589184.0,457953280.0,21797228544.0,11287261184.0,19066.867,12656.067,0.0,12.350,java / 0%,java / 2683166720%
30-11 16:57:50,1.224,0.326,98.371,0.063,0.0,0.017,17006182400.0,457953280.0,21803069440.0,11293827072.0,18766.767,12905.0,0.0,11.083,java / 0%,java / 2683166720%
30-11 16:58:50,1.246,0.291,98.369,0.075,0.0,0.020,16995360768.0,457953280.0,21809475584.0,11298242560.0,18812.200,12672.067,0.0,10.467,java / 0%,java / 2683162624%
30-11 16:59:50,1.237,0.287,98.376,0.083,0.0,0.017,17021222912.0,457953280.0,21815074816.0,11266781184.0,18594.133,12651.233,0.0,13.0,java / 0%,java / 2683162624%
30-11 17:00:50,1.291,0.284,98.323,0.085,0.0,0.017,17004654592.0,457953280.0,21820993536.0,11277430784.0,19197.850,13301.750,0.0,12.383,java / 0%,java / 2683162624%
30-11 17:01:50,1.603,0.307,97.917,0.155,0.0,0.018,16994549760.0,457953280.0,21815664640.0,11292864512.0,18668.367,12656.950,0.0,19.683,java / 0%,java / 2683166720%
30-11 17:02:50,1.871,0.340,97.666,0.106,0.0,0.017,17008922624.0,457957376.0,21822242816.0,11271909376.0,19048.200,12690.533,0.0,11.0,java / 0%,java / 2683166720%
30-11 17:03:50,1.399,0.276,98.208,0.097,0.0,0.019,16997261312.0,457957376.0,21834252288.0,11271561216.0,18739.617,12887.717,0.0,13.550,java / 0%,java / 2683162624%
30-11 17:04:50,1.267,0.291,98.338,0.088,0.0,0.017,16992575488.0,457957376.0,21840789504.0,11269709824.0,18916.367,12717.833,0.0,13.167,java / 0%,java / 2683166720%
30-11 17:05:50,1.263,0.287,98.351,0.078,0.0,0.021,16995581952.0,457961472.0,21846450176.0,11261038592.0,18926.400,13136.083,0.0,11.133,java / 0%,java / 2683162624%
30-11 17:06:50,1.256,0.291,98.357,0.077,0.0,0.019,16992620544.0,457961472.0,21852274688.0,11258175488.0,19042.700,12906.917,0.0,11.117,java / 0%,java / 2683166720%
30-11 17:07:50,1.259,0.345,98.296,0.081,0.0,0.019,16988483584.0,457961472.0,21845434368.0,11269152768.0,18436.0,12493.150,0.0,11.750,java / 0%,java / 2683166720%
30-11 17:08:50,1.246,0.280,98.371,0.087,0.0,0.017,16993873920.0,457961472.0,21839007744.0,11270189056.0,18878.0,12686.0,0.0,12.267,java / 0%,java / 2683166720%
30-11 17:09:50,1.227,0.276,98.391,0.088,0.0,0.019,17013768192.0,457961472.0,21844983808.0,11244318720.0,18644.867,12539.300,0.0,12.350,java / 0%,java / 2683166720%
30-11 17:10:50,1.263,0.288,98.340,0.088,0.0,0.020,17002876928.0,457961472.0,21851361280.0,11248832512.0,18911.950,13070.617,0.0,11.983,java / 0%,java / 2683158528%
30-11 17:11:50,1.212,0.281,98.418,0.070,0.0,0.019,16993452032.0,457961472.0,21857083392.0,11252535296.0,18721.600,12621.767,0.0,11.400,java / 0%,java / 2683158528%
30-11 17:12:50,1.872,0.349,97.632,0.130,0.0,0.018,16994447360.0,457961472.0,21860818944.0,11247804416.0,18654.033,12500.117,0.0,15.417,java / 0%,java / 2683162624%
30-11 17:13:50,1.266,0.280,98.343,0.092,0.0,0.019,17001902080.0,457961472.0,21851172864.0,11249995776.0,18919.067,12998.550,0.0,13.700,java / 0%,java / 2683162624%
30-11 17:14:50,1.515,0.305,98.012,0.151,0.0,0.017,17007489024.0,457961472.0,21846294528.0,11249287168.0,18741.433,12725.600,0.0,19.167,java / 0%,java / 2683162624%
30-11 17:15:50,1.256,0.290,98.346,0.088,0.0,0.020,16991698944.0,457961472.0,21852467200.0,11258904576.0,18911.017,12911.483,0.0,12.750,java / 0%,java / 2683158528%
30-11 17:16:50,1.260,0.292,98.357,0.072,0.0,0.019,17010077696.0,457961472.0,21858750464.0,11234242560.0,18698.183,12625.167,0.0,10.833,java / 0%,java / 2683158528%
30-11 17:17:50,1.248,0.334,98.333,0.067,0.0,0.018,17006247936.0,457965568.0,21864865792.0,11231952896.0,19217.0,13099.0,0.0,10.833,java / 0%,java / 2683162624%
30-11 17:18:50,1.230,0.279,98.397,0.075,0.0,0.019,17007915008.0,457965568.0,21870022656.0,11225128960.0,18810.467,12908.583,0.0,11.800,java / 0%,java / 2683162624%
30-11 17:19:50,1.260,0.285,98.327,0.111,0.0,0.017,17001672704.0,457965568.0,21848543232.0,11252850688.0,19712.417,12604.917,0.0,12.600,java / 0%,java / 2683236352%
30-11 17:20:50,1.267,0.299,98.315,0.098,0.0,0.021,17001336832.0,457965568.0,21841686528.0,11260043264.0,19155.367,13102.550,0.0,12.800,java / 0%,java / 2683236352%
30-11 17:21:50,1.215,0.279,98.417,0.070,0.0,0.018,16995938304.0,457965568.0,21848055808.0,11259072512.0,18818.900,12525.333,0.0,11.233,java / 0%,java / 2683236352%
30-11 17:22:50,1.720,0.335,97.843,0.082,0.0,0.020,16990457856.0,457965568.0,21864312832.0,11248295936.0,18755.500,12712.917,0.0,11.750,java / 0%,java / 2683236352%
30-11 17:23:50,1.294,0.300,98.320,0.065,0.0,0.020,17000939520.0,457965568.0,21870043136.0,11232083968.0,18890.800,12564.517,0.0,11.550,java / 0%,java / 2683236352%
30-11 17:24:50,1.307,0.294,98.297,0.084,0.0,0.019,16992907264.0,457965568.0,21875335168.0,11234824192.0,18562.483,12602.617,0.0,13.217,java / 0%,java / 2683236352%
30-11 17:25:50,1.743,0.323,97.753,0.159,0.0,0.022,17021005824.0,457965568.0,21869899776.0,11212161024.0,17566.333,12835.050,0.0,21.983,java / 0%,java / 2683191296%
30-11 17:26:50,1.244,0.294,98.352,0.091,0.0,0.019,17015189504.0,457965568.0,21864058880.0,11223818240.0,18586.633,12595.467,0.0,11.450,java / 0%,java / 2683191296%
30-11 17:27:50,1.290,0.326,98.264,0.102,0.0,0.018,17001979904.0,457965568.0,21860962304.0,11240124416.0,18732.400,12458.717,0.0,11.917,java / 0%,java / 2683191296%
30-11 17:28:50,1.243,0.279,98.406,0.055,0.0,0.016,16995778560.0,457965568.0,21865857024.0,11241431040.0,18703.817,12669.250,0.0,11.667,java / 0%,java / 2683187200%
30-11 17:29:50,1.231,0.284,98.397,0.068,0.0,0.019,17000116224.0,457973760.0,21871710208.0,11231232000.0,19046.650,12913.367,0.0,12.883,java / 0%,java / 2683187200%
30-11 17:30:50,1.289,0.295,98.299,0.098,0.0,0.019,17002192896.0,457973760.0,21868793856.0,11232071680.0,19119.633,13471.600,0.0,12.050,java / 0%,java / 2683187200%
30-11 17:31:50,1.270,0.299,98.330,0.082,0.0,0.019,17013854208.0,457973760.0,21862752256.0,11226451968.0,19103.550,12692.867,0.0,11.950,java / 0%,java / 2683187200%
30-11 17:32:50,1.741,0.339,97.805,0.097,0.0,0.019,17018490880.0,457973760.0,21857685504.0,11226882048.0,17915.900,12344.667,0.0,12.500,java / 0%,java / 2683187200%
30-11 17:33:50,1.237,0.276,98.375,0.094,0.0,0.018,17011654656.0,457973760.0,21863661568.0,11227742208.0,19407.683,13108.783,0.0,12.250,java / 0%,java / 2683187200%
30-11 17:34:50,1.208,0.285,98.385,0.105,0.0,0.017,17000161280.0,457973760.0,21869387776.0,11233509376.0,18841.750,12634.100,0.0,13.233,java / 0%,java / 2683187200%
30-11 17:35:50,1.218,0.281,98.403,0.080,0.0,0.019,16990269440.0,457981952.0,21875322880.0,11237457920.0,19182.267,13310.850,0.0,12.300,java / 0%,java / 2683187200%
30-11 17:36:50,1.250,0.287,98.371,0.072,0.0,0.020,16993669120.0,457981952.0,21882007552.0,11227373568.0,19064.017,12604.167,0.0,10.683,java / 0%,java / 2683187200%
30-11 17:37:50,1.288,0.330,98.261,0.102,0.0,0.018,17011785728.0,457981952.0,21767413760.0,11323850752.0,18707.217,12723.200,0.0,11.733,java / 0%,java / 2683187200%
30-11 17:38:50,1.504,0.299,98.039,0.140,0.0,0.018,17004318720.0,457981952.0,21762506752.0,11336224768.0,18712.867,12490.250,0.0,18.100,java / 0%,java / 2683187200%
30-11 17:39:50,1.243,0.279,98.374,0.084,0.0,0.020,17017352192.0,457981952.0,21767639040.0,11318059008.0,18670.833,12722.333,0.0,13.617,java / 0%,java / 2683187200%
30-11 17:40:50,1.288,0.299,98.317,0.075,0.0,0.021,17006919680.0,457981952.0,21773455360.0,11322675200.0,19318.950,13485.433,0.0,11.533,java / 0%,java / 2683187200%
30-11 17:41:50,1.242,0.282,98.383,0.075,0.0,0.018,16994697216.0,457990144.0,21779054592.0,11329290240.0,18489.267,12497.917,0.0,11.783,java / 0%,java / 2683187200%
30-11 17:42:50,1.767,0.347,97.773,0.095,0.0,0.019,17001725952.0,457994240.0,21794922496.0,11306389504.0,19162.700,13092.367,0.0,12.250,java / 0%,java / 2683187200%
30-11 17:43:50,1.233,0.288,98.385,0.077,0.0,0.017,16996855808.0,457994240.0,21788946432.0,11317235712.0,18668.817,12635.467,0.0,12.233,java / 0%,java / 2683187200%
30-11 17:44:50,1.371,0.306,98.206,0.099,0.0,0.017,17005850624.0,457994240.0,21782396928.0,11314790400.0,18577.950,12496.900,0.0,13.350,java / 0%,java / 2683187200%
30-11 17:45:50,1.293,0.287,98.323,0.079,0.0,0.018,17019457536.0,457994240.0,21787611136.0,11295969280.0,18981.567,13444.767,0.0,12.033,java / 0%,java / 2683187200%
30-11 17:46:50,1.260,0.284,98.354,0.081,0.0,0.022,17011830784.0,457994240.0,21793460224.0,11297746944.0,18655.283,12709.550,0.0,11.167,java / 0%,java / 2683187200%
30-11 17:47:50,1.247,0.343,98.322,0.071,0.0,0.017,16998912000.0,457998336.0,21799186432.0,11304935424.0,18594.333,12517.717,0.0,10.900,java / 0%,java / 2683187200%
30-11 17:48:50,1.251,0.287,98.372,0.071,0.0,0.019,16996397056.0,457998336.0,21805563904.0,11301072896.0,18993.867,13086.333,0.0,11.450,java / 0%,java / 2683191296%
30-11 17:49:50,1.255,0.296,98.351,0.079,0.0,0.018,17009020928.0,457998336.0,21799763968.0,11294248960.0,18539.300,12538.750,0.0,12.917,java / 0%,java / 2683240448%
30-11 17:50:50,1.280,0.298,98.322,0.080,0.0,0.020,16996401152.0,457998336.0,21793165312.0,11313467392.0,18801.350,13307.017,0.0,12.217,java / 0%,java / 2683240448%
30-11 17:51:50,1.243,0.276,98.381,0.080,0.0,0.020,16991383552.0,457998336.0,21798555648.0,11313094656.0,18895.217,12701.150,0.0,12.067,java / 0%,java / 2683187200%
30-11 17:52:50,1.849,0.341,97.699,0.093,0.0,0.019,16992538624.0,457998336.0,21792063488.0,11318431744.0,18545.133,12661.883,0.0,12.367,java / 0%,java / 2683187200%
30-11 17:53:50,1.253,0.295,98.361,0.072,0.0,0.018,17016758272.0,458002432.0,21798584320.0,11287687168.0,18766.967,12589.517,0.0,12.483,java / 0%,java / 2683187200%
30-11 17:54:50,1.242,0.279,98.375,0.088,0.0,0.017,16998899712.0,458002432.0,21805154304.0,11298975744.0,18818.700,13144.533,0.0,12.767,java / 0%,java / 2683187200%
30-11 17:55:50,1.306,0.287,98.316,0.072,0.0,0.019,17010094080.0,458002432.0,21798871040.0,11294064640.0,19016.183,13318.083,0.0,12.283,java / 0%,java / 2683187200%
30-11 17:56:50,1.305,0.303,98.301,0.071,0.0,0.020,17019138048.0,458002432.0,21791727616.0,11292164096.0,18612.083,12660.117,0.0,12.467,java / 0%,java / 2683187200%
30-11 17:57:50,1.282,0.337,98.275,0.087,0.0,0.019,17002233856.0,458002432.0,21797703680.0,11303092224.0,18881.767,12671.333,0.0,11.033,java / 0%,java / 2683191296%
30-11 17:58:50,1.258,0.283,98.333,0.109,0.0,0.017,16996585472.0,458002432.0,21804396544.0,11302047744.0,18486.933,12540.567,0.0,11.250,java / 0%,java / 2683191296%
30-11 17:59:50,1.237,0.283,98.367,0.097,0.0,0.016,16990302208.0,458006528.0,21810245632.0,11302477824.0,18925.900,12707.917,0.0,13.217,java / 0%,java / 2683191296%
30-11 18:00:50,1.242,0.288,98.342,0.109,0.0,0.020,17001459712.0,458006528.0,21815590912.0,11285975040.0,18856.0,13085.433,0.0,12.500,java / 0%,java / 2683191296%
30-11 18:01:50,1.237,0.281,98.364,0.101,0.0,0.017,16994484224.0,458006528.0,21809008640.0,11299532800.0,18918.0,12886.700,0.0,11.183,java / 0%,java / 2683191296%
30-11 18:02:50,2.308,0.374,97.090,0.208,0.0,0.020,16993243136.0,458006528.0,21810323456.0,11299459072.0,18534.917,12752.467,0.0,22.367,java / 1%,java / 2683191296%
30-11 18:03:50,1.501,0.288,98.105,0.088,0.0,0.018,17013522432.0,458006528.0,21822332928.0,11267170304.0,18693.117,12561.983,0.0,14.0,java / 0%,java / 2683191296%
30-11 18:04:50,1.242,0.283,98.365,0.089,0.0,0.022,17007493120.0,458006528.0,21828644864.0,11266887680.0,18537.717,12608.567,0.0,12.667,java / 0%,java / 2683191296%
30-11 18:05:50,1.289,0.286,98.301,0.105,0.0,0.019,17003835392.0,458010624.0,21834309632.0,11264876544.0,19321.683,13537.250,0.0,12.100,java / 0%,java / 2683191296%
30-11 18:06:50,1.231,0.279,98.392,0.081,0.0,0.017,16992972800.0,458010624.0,21839708160.0,11270340608.0,18399.967,12446.0,0.0,11.733,java / 0%,java / 2683191296%
30-11 18:07:50,1.302,0.333,98.251,0.095,0.0,0.020,17014419456.0,458010624.0,21733937152.0,11354664960.0,18740.633,12676.200,0.0,11.983,java / 0%,java / 2683191296%
30-11 18:08:50,1.242,0.288,98.370,0.080,0.0,0.019,17010548736.0,458010624.0,21728169984.0,11364302848.0,18630.033,12648.567,0.0,10.900,java / 0%,java / 2683191296%
30-11 18:09:50,1.208,0.277,98.380,0.118,0.0,0.018,17003606016.0,458010624.0,21734019072.0,11365396480.0,18105.150,12712.883,0.0,13.600,java / 0%,java / 2683191296%
30-11 18:10:50,1.246,0.291,98.356,0.088,0.0,0.019,16999092224.0,458010624.0,21740412928.0,11363516416.0,18840.850,13050.283,0.0,11.917,java / 0%,java / 2683191296%
30-11 18:11:50,1.223,0.269,98.407,0.084,0.0,0.018,17005637632.0,458014720.0,21746135040.0,11351244800.0,18867.050,13118.200,0.0,11.500,java / 0%,java / 2683191296%
30-11 18:12:50,1.715,0.339,97.856,0.072,0.0,0.017,17013792768.0,458014720.0,21761810432.0,11327414272.0,18673.767,12546.817,0.0,10.883,java / 0%,java / 2683191296%
30-11 18:13:50,1.292,0.282,98.330,0.075,0.0,0.020,16998699008.0,458014720.0,21754499072.0,11349819392.0,18747.217,13051.450,0.0,13.067,java / 0%,java / 2683191296%
30-11 18:14:50,1.265,0.288,98.324,0.104,0.0,0.019,16991760384.0,458014720.0,21748084736.0,11363172352.0,17963.950,12610.567,0.0,13.583,java / 0%,java / 2683174912%
30-11 18:15:50,1.286,0.292,98.325,0.079,0.0,0.017,17012023296.0,458018816.0,21754015744.0,11336974336.0,18834.400,13326.267,0.0,12.117,java / 0%,java / 2683179008%
30-11 18:16:50,1.270,0.278,98.340,0.092,0.0,0.020,17010667520.0,458018816.0,21760471040.0,11331874816.0,18858.300,12700.317,0.0,11.017,java / 0%,java / 2683179008%
30-11 18:17:50,1.252,0.339,98.291,0.100,0.0,0.018,17009946624.0,458022912.0,21766197248.0,11326865408.0,18748.317,12938.367,0.0,11.217,java / 0%,java / 2683179008%
30-11 18:18:50,1.255,0.271,98.383,0.072,0.0,0.019,17013243904.0,458022912.0,21772050432.0,11317714944.0,18727.767,12632.817,0.0,11.783,java / 0%,java / 2683179008%
30-11 18:19:50,1.540,0.300,98.023,0.119,0.001,0.017,17024208896.0,458022912.0,21766148096.0,11312652288.0,18836.817,12751.767,0.0,17.600,java / 0%,java / 2683179008%
30-11 18:20:50,1.286,0.287,98.295,0.114,0.0,0.018,16998895616.0,458022912.0,21759930368.0,11344183296.0,18997.550,12981.333,0.0,12.917,java / 0%,java / 2683179008%
30-11 18:21:50,1.246,0.287,98.389,0.058,0.0,0.019,17006182400.0,458022912.0,21765771264.0,11331055616.0,18689.967,12597.667,0.0,11.983,java / 0%,java / 2683179008%
30-11 18:22:50,1.743,0.345,97.798,0.096,0.0,0.017,17012670464.0,458022912.0,21766332416.0,11324006400.0,18338.783,12636.100,0.0,12.167,java / 0%,java / 2683179008%
30-11 18:23:50,1.225,0.279,98.390,0.087,0.0,0.018,17004232704.0,458027008.0,21772058624.0,11326713856.0,18578.533,12509.250,0.0,11.967,java / 0%,java / 2683179008%
30-11 18:24:50,1.229,0.286,98.370,0.093,0.0,0.022,17012793344.0,458027008.0,21777571840.0,11312640000.0,18951.983,13128.200,0.0,13.283,java / 0%,java / 2683179008%
30-11 18:25:50,1.290,0.286,98.335,0.066,0.0,0.022,17026478080.0,458027008.0,21771214848.0,11305312256.0,18750.750,13062.300,0.0,12.650,java / 0%,java / 2683179008%
30-11 18:26:50,1.669,0.308,97.870,0.136,0.0,0.017,17010483200.0,458027008.0,21766967296.0,11325554688.0,18802.550,12920.750,0.0,20.650,java / 0%,java / 2683179008%
30-11 18:27:50,1.300,0.327,98.245,0.107,0.0,0.021,17024356352.0,458027008.0,21772943360.0,11305705472.0,18570.883,12646.867,0.0,12.583,java / 0%,java / 2683179008%
30-11 18:28:50,1.209,0.280,98.424,0.068,0.0,0.020,17017589760.0,458027008.0,21777936384.0,11307479040.0,18570.667,12691.383,0.0,10.850,java / 0%,java / 2683179008%
30-11 18:29:50,1.212,0.282,98.390,0.099,0.0,0.016,17007038464.0,458027008.0,21784059904.0,11311906816.0,18583.950,12557.200,0.0,12.633,java / 0%,java / 2683179008%
30-11 18:30:50,1.256,0.277,98.367,0.083,0.0,0.017,17000247296.0,458027008.0,21790863360.0,11311894528.0,18229.783,13008.517,0.0,11.733,java / 0%,java / 2683179008%
30-11 18:31:50,1.251,0.286,98.376,0.070,0.0,0.016,17012817920.0,458027008.0,21783986176.0,11306201088.0,18855.983,12990.100,0.0,11.717,java / 0%,java / 2683179008%
30-11 18:32:50,1.714,0.331,97.855,0.083,0.0,0.017,17000906752.0,458027008.0,21786542080.0,11315556352.0,18498.250,12602.367,0.0,11.767,java / 0%,java / 2683179008%
30-11 18:33:50,1.230,0.274,98.392,0.087,0.0,0.017,16991072256.0,458027008.0,21792645120.0,11319287808.0,18713.700,12717.967,0.0,12.050,java / 0%,java / 2683179008%
30-11 18:34:50,1.264,0.294,98.321,0.103,0.0,0.018,17030684672.0,458027008.0,21798502400.0,11273818112.0,18588.500,12528.917,0.0,13.217,java / 0%,java / 2683179008%
30-11 18:35:50,1.256,0.283,98.365,0.079,0.0,0.017,17005187072.0,458027008.0,21804314624.0,11293503488.0,19085.483,13071.400,0.0,12.300,java / 0%,java / 2683179008%
30-11 18:36:50,1.258,0.290,98.349,0.084,0.0,0.020,17009934336.0,458027008.0,21811027968.0,11282042880.0,18674.267,12639.900,0.0,11.167,java / 0%,java / 2683179008%
30-11 18:37:50,1.251,0.334,98.324,0.072,0.0,0.018,17006342144.0,458027008.0,21804433408.0,11292229632.0,18316.467,12406.083,0.0,10.717,java / 0%,java / 2683179008%
30-11 18:38:50,1.273,0.295,98.326,0.088,0.0,0.019,17003655168.0,458027008.0,21797761024.0,11301588992.0,18704.050,12665.283,0.0,11.400,java / 0%,java / 2683179008%
