"date/time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","cpu process","memory process"
24-11 20:21:34,1.606,0.646,97.648,0.083,0.0,0.017,16418689024.0,432148480.0,21934141440.0,11776053248.0,18769.050,13513.617,0.0,12.750,java / 0%,java / 2682863616%
24-11 20:22:34,1.588,0.646,97.667,0.081,0.0,0.018,16398368768.0,432185344.0,21939179520.0,11791298560.0,18335.983,13271.233,0.0,11.050,java / 0%,java / 2682863616%
24-11 20:23:34,2.307,0.718,96.813,0.147,0.0,0.015,16385126400.0,432234496.0,21947711488.0,11795959808.0,18694.467,13420.150,0.0,21.183,java / 0%,java / 2682863616%
24-11 20:24:34,1.703,0.650,97.502,0.127,0.0,0.019,16384921600.0,432279552.0,21954506752.0,11789324288.0,18730.617,13968.017,0.0,14.017,java / 0%,java / 2682863616%
24-11 20:25:34,1.567,0.649,97.674,0.093,0.0,0.017,16383643648.0,432320512.0,21947928576.0,11797139456.0,18775.700,13748.750,0.0,12.883,java / 0%,java / 2682912768%
24-11 20:26:34,1.608,0.634,97.662,0.079,0.0,0.018,16351899648.0,432361472.0,21941284864.0,11835486208.0,18526.333,13472.250,0.0,11.233,java / 0%,java / 2682908672%
24-11 20:27:34,1.566,0.664,97.675,0.076,0.0,0.018,16365899776.0,432406528.0,21947265024.0,11815460864.0,18629.267,13432.867,0.0,11.783,java / 0%,java / 2682908672%
24-11 20:28:34,1.598,0.710,97.571,0.102,0.0,0.019,16340578304.0,432455680.0,21953007616.0,11834990592.0,18481.750,13326.983,0.0,12.717,java / 0%,java / 2682908672%
24-11 20:29:34,1.596,0.661,97.629,0.097,0.0,0.018,16333795328.0,432492544.0,21958336512.0,11836407808.0,19132.900,14251.183,0.0,13.033,java / 0%,java / 2682908672%
24-11 20:30:34,1.601,0.654,97.639,0.086,0.0,0.020,16340824064.0,432529408.0,21964333056.0,11823345664.0,18528.817,13303.267,0.0,12.250,java / 0%,java / 2682908672%
24-11 20:31:34,1.557,0.646,97.697,0.082,0.0,0.018,16329773056.0,432570368.0,21957431296.0,11841257472.0,18704.783,13498.167,0.0,12.300,java / 0%,java / 2682908672%
24-11 20:32:34,1.603,0.664,97.601,0.114,0.0,0.018,16339984384.0,432603136.0,21964673024.0,11823771648.0,18451.767,13442.167,0.0,12.167,java / 0%,java / 2682908672%
24-11 20:33:34,2.085,0.701,97.123,0.074,0.0,0.017,16349802496.0,432640000.0,21972447232.0,11806142464.0,18839.267,13301.533,0.0,12.283,java / 0%,java / 2682908672%
24-11 20:34:34,1.651,0.651,97.583,0.095,0.0,0.020,16339333120.0,432685056.0,21956878336.0,11832135680.0,18977.167,14304.467,0.0,15.050,java / 0%,java / 2682908672%
24-11 20:35:34,1.554,0.663,97.676,0.089,0.0,0.019,16335912960.0,432709632.0,21962166272.0,11830243328.0,18978.150,13910.850,0.0,12.017,java / 0%,java / 2682908672%
24-11 20:36:34,1.593,0.653,97.650,0.087,0.0,0.017,16335671296.0,432746496.0,21967769600.0,11824844800.0,18437.433,13275.533,0.0,11.417,java / 0%,java / 2682908672%
24-11 20:37:34,1.949,0.673,97.184,0.173,0.0,0.021,16339968000.0,432775168.0,21962772480.0,11825516544.0,18517.850,13473.817,0.0,19.667,java / 0%,java / 2682908672%
24-11 20:38:34,1.600,0.697,97.573,0.114,0.0,0.016,16358055936.0,432803840.0,21969473536.0,11800698880.0,18772.733,13816.800,0.0,11.533,java / 0%,java / 2682908672%
24-11 20:39:34,1.631,0.667,97.603,0.080,0.0,0.019,16352817152.0,432832512.0,21975384064.0,11799998464.0,18643.550,13779.367,0.0,13.067,java / 0%,java / 2682863616%
24-11 20:40:34,1.543,0.653,97.704,0.083,0.0,0.017,16339513344.0,432865280.0,21968986112.0,11819667456.0,18584.217,13500.483,0.0,11.800,java / 0%,java / 2682863616%
24-11 20:41:34,1.543,0.662,97.684,0.092,0.0,0.019,16351604736.0,432881664.0,21974016000.0,11802529792.0,18814.317,13538.500,0.0,12.250,java / 0%,java / 2682908672%
24-11 20:42:34,1.570,0.645,97.686,0.082,0.0,0.017,16350490624.0,432910336.0,21979881472.0,11797749760.0,18296.050,13171.633,0.0,12.100,java / 0%,java / 2682863616%
24-11 20:43:34,2.023,0.693,97.165,0.100,0.0,0.020,16334557184.0,432947200.0,21975298048.0,11818229760.0,18703.900,13486.717,0.0,12.883,java / 0%,java / 2682908672%
24-11 20:44:34,1.545,0.662,97.676,0.097,0.0,0.019,16345616384.0,432967680.0,21982208000.0,11800240128.0,18943.150,14087.067,0.0,14.117,java / 0%,java / 2682863616%
24-11 20:45:34,1.583,0.655,97.650,0.095,0.0,0.017,16341630976.0,432996352.0,21987807232.0,11798597632.0,18640.650,13427.950,0.0,12.050,java / 0%,java / 2682859520%
24-11 20:46:34,1.625,0.662,97.609,0.087,0.0,0.017,16342126592.0,433029120.0,21981151232.0,11804725248.0,18595.300,13444.017,0.0,12.400,java / 0%,java / 2682859520%
24-11 20:47:34,1.644,0.669,97.580,0.090,0.0,0.017,16358432768.0,433061888.0,21986435072.0,11783102464.0,18436.533,13256.650,0.0,11.117,java / 0%,java / 2682859520%
24-11 20:48:34,1.794,0.712,97.374,0.102,0.0,0.019,16398581760.0,433082368.0,21992304640.0,11737063424.0,18869.233,13860.367,0.0,11.667,java / 0%,java / 2682859520%
24-11 20:49:34,1.775,0.688,97.410,0.105,0.0,0.022,16419205120.0,433086464.0,21967171584.0,11741569024.0,18982.333,14266.567,0.0,13.367,java / 0%,java / 2682859520%
24-11 20:50:34,1.593,0.651,97.652,0.085,0.0,0.020,16403533824.0,433111040.0,21973958656.0,11750428672.0,18219.200,13145.150,0.0,11.033,java / 0%,java / 2682925056%
24-11 20:51:34,1.594,0.633,97.678,0.077,0.0,0.018,16374284288.0,433139712.0,21979684864.0,11773923328.0,18624.200,13451.700,0.0,11.567,java / 0%,java / 2682863616%
24-11 20:52:34,1.602,0.648,97.665,0.068,0.0,0.017,16367607808.0,433168384.0,21972426752.0,11787829248.0,18547.367,13430.133,0.0,11.500,java / 0%,java / 2682863616%
24-11 20:53:34,2.020,0.692,97.176,0.091,0.0,0.021,16352313344.0,433197056.0,21987995648.0,11787526144.0,18489.550,13292.450,0.0,12.933,java / 0%,java / 2682908672%
24-11 20:54:34,1.607,0.630,97.658,0.084,0.0,0.020,16352034816.0,433209344.0,21994508288.0,11781279744.0,18771.800,13914.483,0.0,12.917,java / 0%,java / 2682908672%
24-11 20:55:34,1.569,0.634,97.688,0.092,0.0,0.017,16338038784.0,433229824.0,21988089856.0,11801673728.0,18418.0,13277.350,0.0,12.200,java / 0%,java / 2682863616%
24-11 20:56:34,1.649,0.658,97.603,0.070,0.0,0.020,16374034432.0,433246208.0,21993504768.0,11760246784.0,18615.017,13461.783,0.0,11.200,java / 0%,java / 2682908672%
24-11 20:57:34,1.572,0.639,97.682,0.091,0.0,0.017,16365166592.0,433278976.0,21999099904.0,11763486720.0,18290.400,13487.983,0.0,11.350,java / 0%,java / 2682863616%
24-11 20:58:34,1.608,0.719,97.575,0.081,0.0,0.016,16368009216.0,433303552.0,21992706048.0,11767013376.0,18432.017,13294.233,0.0,12.017,java / 0%,java / 2682908672%
24-11 20:59:34,1.731,0.681,97.462,0.109,0.0,0.017,16420769792.0,433311744.0,21993926656.0,11713024000.0,18981.617,13849.850,0.0,13.700,java / 0%,java / 2682908672%
24-11 21:00:34,1.538,0.646,97.694,0.102,0.0,0.020,16412946432.0,433319936.0,22000521216.0,11714244608.0,18569.583,13470.050,0.0,11.383,java / 0%,java / 2682908672%
24-11 21:01:34,1.942,0.661,97.170,0.210,0.0,0.017,16390520832.0,433324032.0,21995462656.0,11741724672.0,17960.167,13676.833,0.0,20.550,java / 0%,java / 2682908672%
24-11 21:02:34,1.530,0.643,97.721,0.088,0.0,0.017,16372318208.0,433328128.0,22001467392.0,11753918464.0,18445.533,13435.133,0.0,12.583,java / 0%,java / 2682908672%
24-11 21:03:34,2.336,0.688,96.853,0.107,0.0,0.017,16353902592.0,433332224.0,21996515328.0,11777282048.0,18559.067,13301.650,0.0,14.967,java / 0%,java / 2682908672%
24-11 21:04:34,1.881,0.674,97.267,0.162,0.0,0.017,16341151744.0,433352704.0,21992648704.0,11793879040.0,18938.667,14271.783,0.0,18.333,java / 0%,java / 2682908672%
24-11 21:05:34,1.610,0.670,97.613,0.089,0.0,0.018,16359530496.0,433385472.0,21998518272.0,11769597952.0,18727.117,13495.100,0.0,12.067,java / 0%,java / 2682908672%
24-11 21:06:34,1.585,0.682,97.628,0.087,0.0,0.018,16361345024.0,433405952.0,22005231616.0,11761049600.0,18632.400,13731.617,0.0,11.883,java / 0%,java / 2682908672%
24-11 21:07:34,1.615,0.651,97.612,0.099,0.0,0.023,16360038400.0,433426432.0,21998821376.0,11768745984.0,18806.967,13905.033,0.0,11.617,java / 0%,java / 2682908672%
24-11 21:08:34,1.580,0.698,97.620,0.085,0.0,0.017,16353083392.0,433451008.0,22005084160.0,11769413632.0,18577.483,13473.533,0.0,11.417,java / 0%,java / 2682908672%
24-11 21:09:34,1.637,0.651,97.595,0.097,0.0,0.020,16360955904.0,433463296.0,22010040320.0,11756572672.0,18563.450,13743.583,0.0,14.033,java / 0%,java / 2682863616%
24-11 21:10:34,1.571,0.647,97.684,0.077,0.0,0.021,16345268224.0,433479680.0,22003777536.0,11778506752.0,18550.617,13474.883,0.0,11.683,java / 0%,java / 2682863616%
24-11 21:11:34,1.571,0.646,97.688,0.079,0.0,0.016,16351457280.0,433504256.0,22009511936.0,11766558720.0,18526.217,13385.0,0.0,11.900,java / 0%,java / 2682863616%
24-11 21:12:34,1.547,0.626,97.735,0.075,0.0,0.017,16342380544.0,433524736.0,22015840256.0,11769286656.0,17170.483,13088.150,0.0,11.800,java / 0%,java / 2682863616%
24-11 21:13:34,2.025,0.676,97.185,0.098,0.0,0.016,16340377600.0,433549312.0,22019219456.0,11767885824.0,18502.633,13417.033,0.0,13.133,java / 0%,java / 2682863616%
24-11 21:14:34,1.625,0.672,97.577,0.105,0.0,0.020,16342519808.0,433577984.0,22016159744.0,11768774656.0,18715.950,13688.500,0.0,13.250,java / 0%,java / 2682863616%
24-11 21:15:34,1.571,0.635,97.686,0.091,0.0,0.017,16342351872.0,433614848.0,22022283264.0,11762782208.0,18537.617,13396.633,0.0,11.667,java / 0%,java / 2682908672%
24-11 21:16:34,1.571,0.639,97.669,0.103,0.0,0.018,16346812416.0,433647616.0,22014656512.0,11765915648.0,18587.383,13462.833,0.0,11.967,java / 0%,java / 2682908672%
24-11 21:17:34,1.590,0.644,97.664,0.085,0.0,0.017,16345616384.0,433684480.0,22020681728.0,11761049600.0,18787.133,13693.400,0.0,11.017,java / 0%,java / 2682908672%
24-11 21:18:34,1.645,0.712,97.532,0.093,0.0,0.019,16344383488.0,433709056.0,22027104256.0,11755835392.0,18572.333,13420.967,0.0,11.817,java / 0%,java / 2682908672%
24-11 21:19:34,1.626,0.672,97.591,0.091,0.0,0.020,16347480064.0,433737728.0,22020755456.0,11759058944.0,18796.317,13884.933,0.0,13.917,java / 0%,java / 2682908672%
24-11 21:20:34,1.568,0.632,97.682,0.099,0.0,0.020,16341946368.0,433766400.0,22026891264.0,11758428160.0,18781.967,13699.967,0.0,11.967,java / 0%,java / 2682908672%
24-11 21:21:34,1.652,0.664,97.552,0.111,0.0,0.020,16382844928.0,433790976.0,22032117760.0,11712278528.0,18403.917,13487.267,0.0,11.500,java / 0%,java / 2682908672%
24-11 21:22:34,1.550,0.632,97.684,0.115,0.0,0.018,16366313472.0,433811456.0,22025281536.0,11735625728.0,18697.750,13462.217,0.0,12.083,java / 0%,java / 2682908672%
24-11 21:23:34,2.135,0.693,97.031,0.124,0.0,0.017,16357502976.0,433836032.0,22012030976.0,11757662208.0,18391.617,13304.567,0.0,14.417,java / 0%,java / 2682863616%
24-11 21:24:34,1.665,0.643,97.576,0.095,0.0,0.022,16345284608.0,433856512.0,22018953216.0,11762937856.0,18614.467,13740.217,0.0,12.900,java / 0%,java / 2682908672%
24-11 21:25:34,1.989,0.665,97.102,0.224,0.0,0.020,16348442624.0,433889280.0,22013702144.0,11764998144.0,18610.883,13686.333,0.017,21.167,java / 0%,java / 2682871808%
24-11 21:26:34,1.555,0.653,97.686,0.088,0.0,0.017,16338747392.0,433909760.0,22019571712.0,11768803328.0,18885.467,13818.383,0.0,12.467,java / 0%,java / 2682859520%
24-11 21:27:34,1.613,0.657,97.603,0.108,0.0,0.019,16357322752.0,433926144.0,22025564160.0,11744219136.0,18495.967,13484.450,0.0,11.983,java / 0%,java / 2682859520%
24-11 21:28:34,1.867,0.717,97.234,0.163,0.0,0.018,16362905600.0,433950720.0,21911810048.0,11852365824.0,18529.967,13287.783,0.0,18.567,java / 0%,java / 2682859520%
24-11 21:29:34,1.587,0.649,97.642,0.105,0.0,0.018,16352813056.0,433954816.0,21917151232.0,11857113088.0,18950.433,14209.717,0.0,14.350,java / 0%,java / 2682863616%
24-11 21:30:34,1.549,0.660,97.683,0.091,0.0,0.017,16353234944.0,433971200.0,21918416896.0,11855409152.0,18569.050,13414.867,0.0,11.917,java / 0%,java / 2682908672%
24-11 21:31:34,1.583,0.651,97.651,0.095,0.0,0.019,16343130112.0,433995776.0,21911740416.0,11872165888.0,18782.533,13814.083,0.0,11.850,java / 0%,java / 2682925056%
24-11 21:32:34,1.574,0.637,97.682,0.088,0.0,0.019,16346705920.0,434012160.0,21918728192.0,11861585920.0,18515.767,13450.283,0.0,11.733,java / 0%,java / 2682871808%
24-11 21:33:34,1.997,0.678,97.224,0.085,0.0,0.016,16356098048.0,434036736.0,21934555136.0,11836342272.0,18518.317,13265.933,0.0,12.567,java / 0%,java / 2682847232%
24-11 21:34:34,1.637,0.657,97.587,0.100,0.0,0.020,16358756352.0,434049024.0,21928116224.0,11840110592.0,18678.133,13851.150,0.0,12.917,java / 0%,java / 2682847232%
24-11 21:35:34,1.540,0.642,97.712,0.090,0.0,0.016,16349908992.0,434069504.0,21933109248.0,11843944448.0,18671.350,13496.500,0.0,12.283,java / 0%,java / 2682847232%
24-11 21:36:34,1.567,0.640,97.701,0.077,0.0,0.015,16346615808.0,434089984.0,21938978816.0,11841347584.0,18352.800,13270.217,0.0,11.217,java / 0%,java / 2682847232%
24-11 21:37:34,1.563,0.656,97.658,0.107,0.0,0.017,16353689600.0,434130944.0,21932392448.0,11840819200.0,18518.967,13485.250,0.0,12.0,java / 0%,java / 2682847232%
24-11 21:38:34,1.553,0.700,97.653,0.075,0.0,0.019,16348450816.0,434147328.0,21939261440.0,11839172608.0,18483.0,13343.867,0.0,11.200,java / 0%,java / 2682847232%
24-11 21:39:34,1.594,0.646,97.648,0.092,0.0,0.020,16365043712.0,434176000.0,21945204736.0,11816607744.0,18651.017,13773.300,0.0,13.900,java / 0%,java / 2682847232%
24-11 21:40:34,1.573,0.651,97.663,0.095,0.0,0.017,16350416896.0,434192384.0,21938561024.0,11837861888.0,18739.050,13847.817,0.0,12.367,java / 0%,java / 2682847232%
24-11 21:41:34,1.594,0.662,97.629,0.096,0.0,0.019,16357392384.0,434216960.0,21939093504.0,11830329344.0,18536.283,13289.983,0.0,11.233,java / 0%,java / 2682896384%
24-11 21:42:34,1.585,0.639,97.648,0.108,0.0,0.019,16337022976.0,434233344.0,21945090048.0,11844685824.0,18628.317,13938.550,0.0,11.700,java / 0%,java / 2682908672%
24-11 21:43:34,2.218,0.707,96.887,0.171,0.0,0.017,16356560896.0,434266112.0,21941280768.0,11828924416.0,18882.683,13883.200,0.0,16.200,java / 0%,java / 2682908672%
24-11 21:44:34,1.594,0.657,97.630,0.102,0.0,0.017,16343564288.0,434302976.0,21948026880.0,11835138048.0,18648.733,13775.917,0.0,12.917,java / 0%,java / 2682908672%
24-11 21:45:34,1.620,0.655,97.625,0.083,0.0,0.017,16342372352.0,434339840.0,21954015232.0,11830304768.0,18901.767,13795.483,0.0,11.133,java / 0%,java / 2682908672%
24-11 21:46:34,1.614,0.654,97.627,0.086,0.0,0.019,16367468544.0,434372608.0,21927739392.0,11831451648.0,18510.817,13496.883,0.0,12.183,java / 0%,java / 2682908672%
24-11 21:47:34,1.658,0.648,97.594,0.080,0.0,0.019,16366448640.0,434401280.0,21933600768.0,11826581504.0,18786.083,13676.650,0.0,11.367,java / 0%,java / 2682916864%
24-11 21:48:34,1.610,0.710,97.561,0.101,0.0,0.019,16368205824.0,434434048.0,21834035200.0,11924357120.0,18537.267,13449.567,0.0,11.983,java / 0%,java / 2682908672%
24-11 21:49:34,1.577,0.642,97.655,0.106,0.0,0.021,16345960448.0,434470912.0,21827973120.0,11952627712.0,18768.033,13875.600,0.0,13.733,java / 0%,java / 2682863616%
24-11 21:50:34,1.562,0.653,97.666,0.101,0.0,0.018,16345468928.0,434499584.0,21834801152.0,11946262528.0,18611.333,13696.400,0.0,12.450,java / 0%,java / 2682970112%
24-11 21:51:34,1.541,0.641,97.706,0.097,0.0,0.015,16349368320.0,434532352.0,21840670720.0,11936460800.0,17885.117,13817.950,0.0,11.850,java / 0%,java / 2682908672%
24-11 21:52:34,2.040,0.672,97.093,0.178,0.0,0.017,16355229696.0,434556928.0,21835726848.0,11935518720.0,18419.750,13344.0,0.0,20.817,java / 0%,java / 2682863616%
24-11 21:53:34,2.465,0.706,96.672,0.138,0.0,0.020,16349478912.0,434581504.0,21792473088.0,11984498688.0,18598.533,13435.767,0.0,21.200,java / 1%,java / 2682908672%
24-11 21:54:34,1.655,0.672,97.516,0.139,0.0,0.018,16366583808.0,434618368.0,21799673856.0,11960156160.0,18822.800,13949.750,0.0,12.850,java / 0%,java / 2682908672%
24-11 21:55:34,1.596,0.642,97.644,0.100,0.0,0.018,16349515776.0,434626560.0,21793009664.0,11983880192.0,18512.533,13262.333,0.0,12.367,java / 0%,java / 2682908672%
24-11 21:56:34,1.577,0.664,97.640,0.101,0.0,0.018,16366759936.0,434642944.0,21798387712.0,11961241600.0,18862.933,13894.133,0.0,11.317,java / 0%,java / 2682908672%
24-11 21:57:34,1.533,0.645,97.724,0.079,0.0,0.019,16358789120.0,434659328.0,21803982848.0,11963600896.0,18486.0,13432.850,0.0,11.567,java / 0%,java / 2682863616%
24-11 21:58:34,1.631,0.690,97.585,0.077,0.0,0.016,16339107840.0,434671616.0,21797462016.0,11989790720.0,18260.333,13638.100,0.0,12.033,java / 0%,java / 2682908672%
24-11 21:59:34,1.575,0.644,97.655,0.107,0.0,0.019,16347021312.0,434683904.0,21803544576.0,11975782400.0,18856.033,13870.183,0.0,13.300,java / 0%,java / 2682908672%
24-11 22:00:34,1.595,0.633,97.648,0.105,0.0,0.019,16340197376.0,434692096.0,21800501248.0,11985641472.0,18877.733,13727.333,0.0,12.333,java / 0%,java / 2682863616%
24-11 22:01:34,1.605,0.645,97.640,0.091,0.0,0.019,16356843520.0,434720768.0,21794562048.0,11974905856.0,18483.217,13459.650,0.0,11.883,java / 0%,java / 2682863616%
24-11 22:02:34,1.638,0.657,97.586,0.100,0.0,0.019,16395427840.0,434720768.0,21799677952.0,11931205632.0,18684.533,13444.267,0.0,11.367,java / 0%,java / 2682908672%
24-11 22:03:34,2.355,0.691,96.836,0.100,0.0,0.017,16388390912.0,434720768.0,21809463296.0,11928457216.0,18582.433,13747.933,0.0,13.583,java / 0%,java / 2682908672%
24-11 22:04:34,1.646,0.665,97.541,0.130,0.0,0.018,16361222144.0,434745344.0,21802913792.0,11962150912.0,18905.717,13819.450,0.0,14.150,java / 0%,java / 2682908672%
24-11 22:05:34,1.567,0.653,97.671,0.091,0.0,0.017,16342081536.0,434769920.0,21808766976.0,11975413760.0,18608.500,13429.600,0.0,11.983,java / 0%,java / 2682859520%
24-11 22:06:34,1.592,0.664,97.631,0.095,0.0,0.018,16345862144.0,434790400.0,21815517184.0,11964862464.0,18622.033,13367.167,0.0,11.217,java / 0%,java / 2682863616%
24-11 22:07:34,1.564,0.653,97.673,0.090,0.0,0.020,16349491200.0,434790400.0,21809090560.0,11967660032.0,18465.683,13514.133,0.0,11.867,java / 0%,java / 2682908672%
24-11 22:08:34,1.578,0.702,97.606,0.096,0.0,0.017,16356679680.0,434790400.0,21814591488.0,11954970624.0,18054.283,13253.967,0.0,11.700,java / 0%,java / 2682859520%
24-11 22:09:34,1.653,0.655,97.584,0.087,0.0,0.021,16349368320.0,434790400.0,21820280832.0,11956592640.0,18840.250,14287.567,0.0,12.650,java / 0%,java / 2682908672%
24-11 22:10:34,1.619,0.659,97.606,0.096,0.0,0.020,16372375552.0,434794496.0,21813874688.0,11939987456.0,18508.600,13368.417,0.0,12.533,java / 0%,java / 2682908672%
24-11 22:11:34,1.566,0.635,97.695,0.086,0.0,0.017,16357662720.0,434814976.0,21819604992.0,11948949504.0,18574.850,13727.917,0.0,11.533,java / 0%,java / 2682863616%
24-11 22:12:34,1.569,0.633,97.669,0.112,0.0,0.017,16349011968.0,434843648.0,21826101248.0,11951075328.0,18769.083,13572.167,0.0,11.217,java / 0%,java / 2682908672%
24-11 22:13:34,2.037,0.709,97.126,0.111,0.0,0.017,16350822400.0,434864128.0,21723807744.0,12051537920.0,18739.883,13869.600,0.0,14.067,java / 0%,java / 2682908672%
24-11 22:14:34,1.612,0.662,97.598,0.108,0.0,0.020,16354545664.0,434896896.0,21730037760.0,12041551872.0,19043.583,14161.967,0.0,13.767,java / 0%,java / 2682908672%
24-11 22:15:34,1.560,0.649,97.707,0.067,0.0,0.017,16359100416.0,434933760.0,21734998016.0,12032000000.0,18748.683,13818.733,0.0,12.100,java / 0%,java / 2682908672%
24-11 22:16:34,1.974,0.679,97.131,0.199,0.0,0.017,16360673280.0,434962432.0,21730111488.0,12035284992.0,18492.350,13282.683,0.017,21.283,java / 0%,java / 2682912768%
24-11 22:17:34,1.557,0.640,97.648,0.137,0.0,0.018,16348557312.0,434991104.0,21735849984.0,12041633792.0,18573.200,13441.0,0.0,13.150,java / 0%,java / 2682908672%
24-11 22:18:34,1.575,0.708,97.629,0.069,0.0,0.019,16360329216.0,435015680.0,21742333952.0,12023353344.0,18614.417,13528.550,0.0,11.667,java / 0%,java / 2682863616%
24-11 22:19:34,1.831,0.671,97.319,0.158,0.0,0.021,16362577920.0,435032064.0,21737238528.0,12026183680.0,18624.033,13713.350,0.0,17.583,java / 0%,java / 2682904576%
24-11 22:20:34,1.565,0.657,97.669,0.090,0.0,0.020,16351412224.0,435060736.0,21743243264.0,12031315968.0,18019.717,13684.600,0.0,12.633,java / 0%,java / 2682904576%
24-11 22:21:34,1.620,0.657,97.615,0.089,0.0,0.019,16365666304.0,435085312.0,21748330496.0,12011950080.0,18848.567,13834.450,0.0,12.133,java / 0%,java / 2682904576%
24-11 22:22:34,1.613,0.666,97.603,0.098,0.0,0.020,16367509504.0,435113984.0,21742071808.0,12016336896.0,18351.200,13334.983,0.0,12.183,java / 0%,java / 2682904576%
24-11 22:23:34,1.959,0.688,97.247,0.089,0.0,0.017,16349114368.0,435138560.0,21757239296.0,12019539968.0,18681.500,13475.200,0.0,12.533,java / 0%,java / 2682904576%
24-11 22:24:34,1.611,0.656,97.577,0.138,0.0,0.019,16351064064.0,435163136.0,21763825664.0,12010979328.0,18842.967,14206.967,0.0,13.383,java / 0%,java / 2682904576%
24-11 22:25:34,1.624,0.644,97.611,0.102,0.0,0.019,16348569600.0,435175424.0,21757276160.0,12020011008.0,18985.367,13858.350,0.0,12.200,java / 0%,java / 2682904576%
24-11 22:26:34,1.570,0.632,97.685,0.096,0.0,0.017,16347742208.0,435195904.0,21762772992.0,12015321088.0,18703.467,13887.017,0.0,11.617,java / 0%,java / 2682904576%
24-11 22:27:34,1.550,0.639,97.695,0.100,0.0,0.017,16348569600.0,435216384.0,21769265152.0,12007981056.0,18569.267,13349.450,0.0,11.683,java / 0%,java / 2682904576%
24-11 22:28:34,1.631,0.713,97.538,0.100,0.0,0.019,16349622272.0,435240960.0,21762768896.0,12013400064.0,18664.283,13835.117,0.0,12.550,java / 0%,java / 2682904576%
24-11 22:29:34,1.622,0.650,97.598,0.112,0.0,0.018,16377700352.0,435265536.0,21767819264.0,11980247040.0,19180.900,14284.083,0.0,13.250,java / 0%,java / 2682904576%
24-11 22:30:34,1.598,0.643,97.636,0.105,0.0,0.017,16363368448.0,435286016.0,21773688832.0,11988688896.0,18333.383,13265.200,0.0,11.600,java / 0%,java / 2682904576%
24-11 22:31:34,1.614,0.656,97.609,0.102,0.0,0.019,16365420544.0,435298304.0,21767135232.0,11993178112.0,18779.783,13481.217,0.0,12.033,java / 0%,java / 2682904576%
24-11 22:32:34,1.980,0.665,97.124,0.214,0.0,0.018,16363307008.0,435322880.0,21764612096.0,11997790208.0,18430.733,13480.650,0.0,23.117,java / 0%,java / 2682904576%
24-11 22:33:34,2.053,0.693,97.133,0.102,0.0,0.019,16362688512.0,435339264.0,21765099520.0,11997904896.0,18661.0,13308.783,0.0,13.317,java / 0%,java / 2682904576%
24-11 22:34:34,1.617,0.652,97.596,0.117,0.0,0.019,16357605376.0,435343360.0,21758418944.0,12009664512.0,18550.067,13804.300,0.0,13.517,java / 0%,java / 2682904576%
24-11 22:35:34,1.571,0.641,97.687,0.083,0.0,0.018,16352333824.0,435367936.0,21763502080.0,12009828352.0,18883.967,13745.083,0.0,11.700,java / 0%,java / 2682904576%
24-11 22:36:34,1.575,0.661,97.659,0.086,0.0,0.019,16361795584.0,435404800.0,21769629696.0,11994202112.0,18425.467,13403.600,0.0,11.483,java / 0%,java / 2682904576%
24-11 22:37:34,1.636,0.644,97.596,0.105,0.0,0.020,16359911424.0,435437568.0,21763047424.0,12002635776.0,18496.283,13392.900,0.0,11.433,java / 0%,java / 2682904576%
24-11 22:38:34,1.602,0.702,97.581,0.096,0.0,0.019,16350359552.0,435474432.0,21769945088.0,12005253120.0,18427.450,13269.183,0.0,11.783,java / 0%,java / 2682859520%
24-11 22:39:34,1.648,0.666,97.554,0.111,0.0,0.020,16357756928.0,435499008.0,21776031744.0,11991744512.0,18978.817,14284.617,0.0,13.467,java / 0%,java / 2682904576%
24-11 22:40:34,2.124,0.676,96.963,0.218,0.0,0.019,16366637056.0,435539968.0,21771964416.0,11986890752.0,18655.450,13462.067,0.0,23.433,java / 0%,java / 2682904576%
24-11 22:41:34,1.578,0.639,97.662,0.101,0.0,0.020,16354643968.0,435585024.0,21776920576.0,11993882624.0,17723.950,13645.150,0.0,13.033,java / 0%,java / 2682904576%
24-11 22:42:34,1.604,0.649,97.644,0.083,0.0,0.020,16355434496.0,435617792.0,21782790144.0,11987189760.0,18706.783,13812.433,0.0,11.567,java / 0%,java / 2682904576%
24-11 22:43:34,2.275,0.690,96.865,0.152,0.0,0.017,16367288320.0,435654656.0,21787041792.0,11971047424.0,18377.900,13304.917,0.0,17.667,java / 0%,java / 2682904576%
24-11 22:44:34,1.593,0.646,97.639,0.102,0.0,0.020,16360128512.0,435687424.0,21793742848.0,11971473408.0,18938.950,13809.217,0.0,13.283,java / 0%,java / 2682904576%
24-11 22:45:34,1.555,0.637,97.694,0.094,0.0,0.020,16348463104.0,435716096.0,21799731200.0,11977121792.0,18323.100,13418.550,0.0,11.900,java / 0%,java / 2682904576%
24-11 22:46:34,1.593,0.649,97.644,0.096,0.0,0.018,16345718784.0,435752960.0,21792161792.0,11987398656.0,18727.533,13681.333,0.0,11.817,java / 0%,java / 2682904576%
24-11 22:47:34,1.554,0.648,97.690,0.089,0.0,0.018,16348385280.0,435806208.0,21798285312.0,11978555392.0,18575.950,13868.283,0.0,11.133,java / 0%,java / 2682904576%
24-11 22:48:34,1.583,0.715,97.600,0.085,0.0,0.016,16341962752.0,435855360.0,21804257280.0,11978956800.0,18554.050,13381.217,0.0,12.433,java / 0%,java / 2682859520%
