"date/time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","cpu process","memory process"
30-11 09:42:39,0.122,0.047,99.815,0.015,0.0,0.0,1889316864.0,218750976.0,3613675520.0,10951434240.0,2831.450,7131.467,0.0,1.700,java / 0%,java / 713977856%
30-11 09:43:40,0.131,0.056,99.796,0.016,0.0,0.001,1889505280.0,218750976.0,3613687808.0,10951233536.0,2828.650,7153.367,0.0,1.850,java / 0%,java / 713977856%
30-11 09:44:40,0.122,0.048,99.822,0.008,0.0,0.0,1889062912.0,218750976.0,3613700096.0,10951663616.0,2823.600,7127.983,0.0,1.533,java / 0%,java / 713973760%
30-11 09:45:40,0.133,0.056,99.798,0.013,0.0,0.001,1888837632.0,218750976.0,3613732864.0,10951856128.0,3276.100,7357.783,0.0,2.0,java / 0%,java / 713977856%
30-11 09:46:40,0.130,0.053,99.807,0.010,0.0,0.0,1889656832.0,218750976.0,3613741056.0,10951028736.0,2736.283,7067.733,0.0,1.650,java / 0%,java / 713977856%
30-11 09:47:40,0.132,0.058,99.798,0.012,0.0,0.0,1889415168.0,218750976.0,3613753344.0,10951258112.0,2800.400,7144.983,0.0,1.767,java / 0%,java / 713977856%
30-11 09:48:39,0.127,0.050,99.811,0.012,0.0,0.001,1890541568.0,218750976.0,3613769728.0,10950115328.0,2964.883,7131.500,0.0,1.867,java / 0%,java / 713977856%
30-11 09:49:39,0.135,0.054,99.798,0.014,0.0,0.0,1889333248.0,218750976.0,3613782016.0,10951311360.0,2834.767,7154.650,0.0,1.700,java / 0%,java / 713973760%
30-11 09:50:40,0.122,0.058,99.807,0.013,0.0,0.0,1889079296.0,218750976.0,3613814784.0,10951532544.0,3220.300,7310.800,0.0,2.267,java / 0%,java / 713977856%
30-11 09:51:39,0.134,0.057,99.795,0.014,0.0,0.0,1889284096.0,218750976.0,3613827072.0,10951315456.0,2816.333,7120.067,0.0,1.850,java / 0%,java / 713977856%
30-11 09:52:39,0.122,0.049,99.814,0.013,0.0,0.001,1889292288.0,218750976.0,3613843456.0,10951290880.0,2837.050,7157.800,0.0,1.667,java / 0%,java / 713977856%
30-11 09:53:40,0.131,0.054,99.796,0.019,0.0,0.0,1889783808.0,218750976.0,3613855744.0,10950787072.0,2811.767,7114.900,0.0,1.717,java / 0%,java / 713977856%
30-11 09:54:40,0.123,0.048,99.819,0.010,0.0,0.0,1889648640.0,218750976.0,3613868032.0,10950909952.0,2812.650,7116.017,0.0,1.500,java / 0%,java / 713977856%
30-11 09:55:40,0.133,0.056,99.798,0.012,0.0,0.001,1889792000.0,218750976.0,3613896704.0,10950737920.0,3202.700,7308.400,0.0,2.117,java / 0%,java / 713977856%
30-11 09:56:40,0.124,0.051,99.812,0.013,0.0,0.0,1889140736.0,218750976.0,3613913088.0,10951372800.0,2785.917,7107.817,0.0,1.600,java / 0%,java / 713977856%
30-11 09:57:39,0.133,0.058,99.795,0.013,0.0,0.001,1890361344.0,218750976.0,3613925376.0,10950139904.0,2846.467,7166.583,0.0,1.783,java / 0%,java / 713977856%
30-11 09:58:39,0.121,0.054,99.811,0.015,0.0,0.0,1889095680.0,218750976.0,3613937664.0,10951393280.0,2807.267,7110.400,0.0,1.700,java / 0%,java / 713973760%
30-11 09:59:40,0.131,0.058,99.796,0.015,0.0,0.0,1888731136.0,218750976.0,3613945856.0,10951749632.0,2835.933,7161.183,0.0,1.617,java / 0%,java / 713977856%
30-11 10:00:40,0.122,0.056,99.804,0.017,0.0,0.001,1889341440.0,218750976.0,3613995008.0,10951090176.0,3185.550,6466.367,0.0,2.183,java / 0%,java / 713977856%
30-11 10:01:40,0.138,0.066,99.785,0.010,0.0,0.0,1889226752.0,218750976.0,3614011392.0,10951188480.0,2941.983,6773.150,0.0,1.700,java / 0%,java / 713977856%
30-11 10:02:40,0.124,0.051,99.807,0.017,0.0,0.001,1888833536.0,218750976.0,3614023680.0,10951569408.0,2813.383,7119.433,0.0,1.817,java / 0%,java / 713977856%
30-11 10:03:40,0.130,0.056,99.800,0.013,0.0,0.001,1888669696.0,218750976.0,3614040064.0,10951716864.0,2821.983,7124.567,0.0,1.633,java / 0%,java / 713973760%
30-11 10:04:39,0.126,0.051,99.812,0.011,0.0,0.0,1888452608.0,218750976.0,3614048256.0,10951925760.0,2833.883,7186.367,0.0,1.650,java / 0%,java / 713977856%
30-11 10:05:40,0.137,0.060,99.786,0.017,0.0,0.0,1889951744.0,218750976.0,3614081024.0,10950393856.0,3280.367,7309.133,0.0,2.183,java / 0%,java / 713977856%
30-11 10:06:40,0.124,0.056,99.803,0.017,0.0,0.001,1889955840.0,218750976.0,3614093312.0,10950377472.0,2813.767,7120.900,0.0,1.717,java / 0%,java / 713977856%
30-11 10:07:40,0.133,0.062,99.790,0.015,0.0,0.0,1889021952.0,218750976.0,3614105600.0,10951299072.0,2825.433,7151.550,0.0,1.600,java / 0%,java / 713977856%
30-11 10:08:39,0.122,0.051,99.814,0.013,0.0,0.0,1889378304.0,218750976.0,3614117888.0,10950930432.0,2793.050,7114.483,0.0,1.700,java / 0%,java / 713973760%
30-11 10:09:40,0.138,0.057,99.790,0.015,0.0,0.0,1889574912.0,218750976.0,3614130176.0,10950721536.0,2816.500,7106.767,0.0,1.883,java / 0%,java / 713977856%
30-11 10:10:40,0.146,0.056,99.778,0.020,0.0,0.001,1889574912.0,218750976.0,3614167040.0,10950684672.0,3245.317,7340.083,0.0,2.117,java / 0%,java / 713977856%
30-11 10:11:40,0.133,0.058,99.795,0.014,0.0,0.0,1890320384.0,218750976.0,3614179328.0,10949926912.0,2798.167,7118.0,0.0,1.750,java / 0%,java / 713977856%
30-11 10:12:40,0.123,0.056,99.805,0.015,0.0,0.0,1889910784.0,218750976.0,3614195712.0,10950320128.0,2857.500,7165.583,0.0,1.600,java / 0%,java / 713977856%
30-11 10:13:40,0.131,0.058,99.794,0.016,0.0,0.001,1889746944.0,218750976.0,3614203904.0,10950475776.0,2837.483,7156.0,0.0,1.833,java / 0%,java / 713973760%
30-11 10:14:40,0.124,0.054,99.810,0.013,0.0,0.0,1890570240.0,218750976.0,3614216192.0,10949640192.0,2818.133,7116.533,0.0,1.683,java / 0%,java / 713977856%
30-11 10:15:39,0.135,0.060,99.788,0.017,0.0,0.001,1889497088.0,218750976.0,3614253056.0,10950676480.0,3240.550,7299.917,0.0,2.067,java / 0%,java / 713977856%
30-11 10:16:40,0.126,0.056,99.808,0.010,0.0,0.0,1889787904.0,218750976.0,3614265344.0,10950373376.0,2837.717,7161.450,0.0,1.650,java / 0%,java / 713977856%
30-11 10:17:40,0.130,0.058,99.793,0.019,0.0,0.0,1889554432.0,218750976.0,3614273536.0,10950598656.0,2805.033,7110.950,0.0,1.700,java / 0%,java / 713977856%
30-11 10:18:40,0.119,0.059,99.807,0.014,0.0,0.001,1888796672.0,218750976.0,3614285824.0,10951344128.0,2807.883,7116.283,0.0,1.833,java / 0%,java / 713973760%
30-11 10:19:40,0.134,0.056,99.791,0.019,0.0,0.0,1889452032.0,218750976.0,3614302208.0,10950672384.0,2812.300,7117.400,0.0,1.567,java / 0%,java / 713977856%
30-11 10:20:40,0.127,0.054,99.801,0.017,0.0,0.001,1889013760.0,218750976.0,3614343168.0,10951069696.0,3236.883,7344.750,0.0,2.367,java / 0%,java / 713977856%
30-11 10:21:40,0.133,0.056,99.795,0.016,0.0,0.0,1889443840.0,218750976.0,3614375936.0,10950606848.0,3263.683,7341.283,0.0,2.617,java / 0%,java / 713977856%
30-11 10:22:40,0.123,0.056,99.806,0.015,0.0,0.001,1889103872.0,218750976.0,3614392320.0,10950930432.0,2848.0,7221.117,0.0,1.717,java / 0%,java / 713977856%
30-11 10:23:40,0.128,0.056,99.802,0.014,0.0,0.0,1888907264.0,218750976.0,3614404608.0,10951114752.0,2818.533,7133.250,0.0,1.633,java / 0%,java / 713973760%
30-11 10:24:40,0.127,0.051,99.808,0.013,0.0,0.0,1888882688.0,218750976.0,3614420992.0,10951122944.0,2843.550,7166.283,0.0,1.517,java / 0%,java / 713977856%
30-11 10:25:40,0.133,0.057,99.798,0.011,0.0,0.001,1888264192.0,218750976.0,3614449664.0,10951712768.0,3210.333,7307.667,0.0,2.067,java / 0%,java / 713977856%
30-11 10:26:40,0.125,0.055,99.801,0.019,0.0,0.0,1889198080.0,218750976.0,3614486528.0,10950742016.0,7172.983,11626.567,0.0,2.500,java / 0%,java / 713977856%
30-11 10:27:39,0.137,0.054,99.795,0.014,0.0,0.0,1888849920.0,218750976.0,3614498816.0,10951077888.0,2826.150,7135.033,0.0,1.700,java / 0%,java / 713977856%
30-11 10:28:40,0.123,0.049,99.810,0.018,0.0,0.001,1889165312.0,218750976.0,3614515200.0,10950746112.0,2836.517,7167.050,0.0,1.733,java / 0%,java / 713977856%
30-11 10:29:39,0.131,0.054,99.798,0.016,0.0,0.001,1888567296.0,218750976.0,3614527488.0,10951331840.0,2792.150,7113.200,0.0,1.867,java / 0%,java / 713977856%
30-11 10:30:39,0.123,0.053,99.807,0.017,0.0,0.0,1889087488.0,218750976.0,3614568448.0,10950770688.0,3252.217,7363.700,0.0,2.200,java / 0%,java / 713977856%
30-11 10:31:39,0.131,0.055,99.798,0.016,0.0,0.0,1888980992.0,218750976.0,3614584832.0,10950860800.0,2841.900,7165.117,0.0,1.750,java / 0%,java / 713977856%
30-11 10:32:40,0.128,0.053,99.799,0.020,0.0,0.0,1889484800.0,218750976.0,3614593024.0,10950348800.0,2819.350,7119.967,0.0,1.700,java / 0%,java / 713977856%
30-11 10:33:40,0.129,0.051,99.803,0.016,0.0,0.001,1888722944.0,218750976.0,3614605312.0,10951098368.0,2820.133,7125.583,0.0,1.650,java / 0%,java / 713973760%
30-11 10:34:40,0.126,0.054,99.803,0.017,0.0,0.0,1889112064.0,218750976.0,3614617600.0,10950696960.0,2826.783,7125.500,0.0,1.800,java / 0%,java / 713977856%
30-11 10:35:39,0.138,0.058,99.782,0.021,0.0,0.001,1889546240.0,218750976.0,3614654464.0,10950225920.0,3301.200,7314.967,0.0,2.067,java / 0%,java / 713977856%
30-11 10:36:40,0.126,0.053,99.807,0.013,0.0,0.0,1889955840.0,218750976.0,3614666752.0,10949804032.0,2846.867,7169.233,0.0,1.467,java / 0%,java / 713977856%
30-11 10:37:40,0.136,0.058,99.795,0.010,0.0,0.001,1890086912.0,218750976.0,3614679040.0,10949660672.0,2810.500,7115.700,0.0,1.850,java / 0%,java / 713977856%
30-11 10:38:40,0.123,0.051,99.813,0.013,0.0,0.0,1889804288.0,218750976.0,3614687232.0,10949935104.0,2837.617,7165.133,0.0,1.567,java / 0%,java / 713973760%
30-11 10:39:40,0.133,0.057,99.794,0.015,0.0,0.001,1889964032.0,218750976.0,3614703616.0,10949758976.0,2761.350,6626.167,0.0,1.900,java / 0%,java / 713977856%
30-11 10:40:39,0.130,0.054,99.798,0.018,0.0,0.0,1890226176.0,218750976.0,3614740480.0,10949459968.0,3212.717,7309.033,0.0,2.617,java / 0%,java / 713977856%
30-11 10:41:39,0.136,0.058,99.794,0.012,0.0,0.0,1888894976.0,218750976.0,3614752768.0,10950778880.0,2831.600,7161.933,0.0,1.717,java / 0%,java / 713977856%
30-11 10:42:40,0.133,0.050,99.799,0.019,0.0,0.0,1889464320.0,218750976.0,3614765056.0,10950197248.0,2800.850,7104.850,0.0,1.650,java / 0%,java / 713977856%
30-11 10:43:40,0.133,0.053,99.801,0.013,0.0,0.0,1889529856.0,218750976.0,3614773248.0,10950123520.0,2840.100,7155.550,0.0,1.917,java / 0%,java / 713973760%
30-11 10:44:39,0.128,0.050,99.807,0.015,0.0,0.001,1889386496.0,218750976.0,3614789632.0,10950250496.0,2799.917,7112.183,0.0,1.533,java / 0%,java / 713973760%
30-11 10:45:40,0.142,0.053,99.785,0.020,0.0,0.0,1890152448.0,218750976.0,3614822400.0,10949451776.0,3274.233,7358.550,0.0,2.0,java / 0%,java / 713977856%
30-11 10:46:40,0.119,0.049,99.818,0.013,0.0,0.001,1890095104.0,218750976.0,3614834688.0,10949496832.0,2800.500,7111.183,0.0,1.700,java / 0%,java / 713977856%
30-11 10:47:39,0.132,0.057,99.797,0.014,0.0,0.0,1889030144.0,218750976.0,3614842880.0,10950553600.0,2831.133,7155.300,0.0,1.600,java / 0%,java / 713977856%
30-11 10:48:39,0.122,0.051,99.816,0.010,0.0,0.0,1889439744.0,218750976.0,3614855168.0,10950131712.0,2848.800,7169.667,0.0,1.750,java / 0%,java / 713973760%
30-11 10:49:39,0.131,0.059,99.794,0.016,0.0,0.0,1888886784.0,218750976.0,3614871552.0,10950668288.0,2800.500,7110.417,0.0,1.767,java / 0%,java / 713973760%
30-11 10:50:39,0.126,0.055,99.798,0.020,0.0,0.0,1890918400.0,218750976.0,3614908416.0,10948599808.0,3188.083,6486.633,0.0,2.183,java / 0%,java / 713977856%
30-11 10:51:40,0.133,0.058,99.793,0.015,0.0,0.001,1888083968.0,218750976.0,3614920704.0,10951421952.0,2841.567,7161.983,0.0,1.683,java / 0%,java / 713977856%
30-11 10:52:40,0.126,0.055,99.802,0.017,0.0,0.0,1887633408.0,218750976.0,3614932992.0,10951860224.0,2732.467,7050.500,0.0,1.483,java / 0%,java / 713977856%
30-11 10:53:40,0.134,0.056,99.795,0.014,0.0,0.001,1887522816.0,218750976.0,3614949376.0,10951954432.0,2835.883,7155.767,0.0,1.683,java / 0%,java / 713973760%
30-11 10:54:40,0.121,0.051,99.816,0.012,0.0,0.0,1888813056.0,218750976.0,3614965760.0,10950647808.0,2822.600,7121.083,0.0,1.617,java / 0%,java / 713973760%
30-11 10:55:40,0.133,0.056,99.795,0.015,0.0,0.001,1889976320.0,218750976.0,3614994432.0,10949455872.0,3239.250,7350.550,0.0,2.033,java / 0%,java / 713977856%
30-11 10:56:40,0.121,0.054,99.810,0.015,0.0,0.0,1890373632.0,218750976.0,3615006720.0,10949046272.0,2803.850,7140.100,0.0,1.600,java / 0%,java / 713977856%
30-11 10:57:40,0.132,0.056,99.794,0.019,0.0,0.0,1889599488.0,218750976.0,3615023104.0,10949804032.0,2847.483,7186.400,0.0,1.750,java / 0%,java / 713977856%
30-11 10:58:40,0.122,0.055,99.806,0.016,0.0,0.001,1888989184.0,218750976.0,3615035392.0,10950402048.0,2804.783,7118.317,0.0,1.617,java / 0%,java / 713973760%
30-11 10:59:40,0.132,0.053,99.801,0.014,0.0,0.0,1889181696.0,218750976.0,3615047680.0,10950197248.0,2798.017,7112.633,0.0,1.767,java / 0%,java / 713973760%
30-11 11:00:40,0.124,0.056,99.806,0.014,0.0,0.0,1890025472.0,218750976.0,3615084544.0,10949316608.0,3229.667,7308.983,0.0,2.167,java / 0%,java / 713977856%
30-11 11:01:39,0.134,0.059,99.793,0.013,0.0,0.001,1890443264.0,218750976.0,3615105024.0,10948878336.0,2823.500,7147.050,0.0,1.800,java / 0%,java / 713977856%
30-11 11:02:40,0.120,0.058,99.801,0.022,0.0,0.0,1890893824.0,218750976.0,3615117312.0,10948415488.0,2814.633,7119.767,0.0,1.717,java / 0%,java / 713977856%
30-11 11:03:40,0.132,0.056,99.795,0.016,0.0,0.001,1889292288.0,218750976.0,3615129600.0,10950004736.0,2848.033,7163.683,0.0,1.817,java / 0%,java / 713973760%
30-11 11:04:39,0.120,0.054,99.812,0.014,0.0,0.0,1888927744.0,218750976.0,3615141888.0,10950356992.0,2816.383,7112.767,0.0,1.733,java / 0%,java / 713973760%
30-11 11:05:39,0.137,0.054,99.786,0.022,0.0,0.001,1890013184.0,218750976.0,3615174656.0,10949238784.0,3294.833,7310.267,0.0,2.100,java / 0%,java / 713977856%
30-11 11:06:40,0.122,0.054,99.809,0.015,0.0,0.0,1890377728.0,218750976.0,3615186944.0,10948861952.0,2845.700,7162.133,0.0,1.683,java / 0%,java / 713977856%
30-11 11:07:39,0.134,0.058,99.791,0.016,0.0,0.001,1889886208.0,218750976.0,3615199232.0,10949341184.0,2820.767,7151.583,0.0,1.800,java / 0%,java / 713977856%
30-11 11:08:40,0.126,0.049,99.807,0.017,0.0,0.001,1889988608.0,218750976.0,3615211520.0,10949226496.0,2805.550,7117.417,0.0,1.717,java / 0%,java / 713977856%
30-11 11:09:39,0.131,0.057,99.796,0.016,0.0,0.0,1889341440.0,218750976.0,3615227904.0,10949857280.0,2822.567,7119.867,0.0,1.817,java / 0%,java / 713973760%
30-11 11:10:39,0.124,0.054,99.805,0.017,0.0,0.001,1890258944.0,218750976.0,3615260672.0,10948907008.0,3222.667,7312.433,0.0,2.133,java / 0%,java / 713977856%
30-11 11:11:39,0.136,0.058,99.794,0.012,0.0,0.0,1890156544.0,218750976.0,3615272960.0,10948997120.0,2837.817,7155.600,0.0,1.900,java / 0%,java / 713977856%
30-11 11:12:40,0.132,0.053,99.801,0.014,0.0,0.0,1890492416.0,218750976.0,3615289344.0,10948644864.0,2821.400,7121.983,0.0,1.650,java / 0%,java / 713977856%
30-11 11:13:40,0.138,0.055,99.791,0.015,0.0,0.001,1890881536.0,218750976.0,3615301632.0,10948243456.0,2824.567,7161.200,0.0,1.733,java / 0%,java / 713973760%
30-11 11:14:39,0.121,0.052,99.812,0.015,0.0,0.0,1891549184.0,218750976.0,3615313920.0,10947563520.0,2803.900,7144.333,0.0,1.783,java / 0%,java / 713977856%
30-11 11:15:39,0.133,0.054,99.800,0.013,0.0,0.0,1890529280.0,218750976.0,3615342592.0,10948554752.0,3262.967,7341.533,0.0,2.067,java / 0%,java / 713977856%
30-11 11:16:39,0.121,0.052,99.817,0.009,0.0,0.001,1890283520.0,218750976.0,3615358976.0,10948784128.0,2830.450,7145.317,0.0,1.783,java / 0%,java / 713977856%
30-11 11:17:39,0.129,0.058,99.796,0.016,0.0,0.001,1890484224.0,218750976.0,3615371264.0,10948571136.0,2801.167,7109.250,0.0,1.800,java / 0%,java / 713977856%
30-11 11:18:40,0.122,0.053,99.810,0.015,0.0,0.0,1889751040.0,218750976.0,3615383552.0,10949292032.0,2852.067,7165.867,0.0,1.733,java / 0%,java / 713973760%
30-11 11:19:40,0.134,0.056,99.796,0.013,0.0,0.001,1889714176.0,218750976.0,3615399936.0,10949312512.0,2804.083,7111.267,0.0,1.867,java / 0%,java / 713973760%
30-11 11:20:40,0.125,0.054,99.807,0.015,0.0,0.0,1889734656.0,218750976.0,3615444992.0,10949246976.0,3219.233,7309.133,0.0,2.100,java / 0%,java / 713977856%
30-11 11:21:40,0.134,0.058,99.788,0.019,0.0,0.001,1889484800.0,218759168.0,3615477760.0,10949455872.0,3285.833,7378.600,0.0,2.800,java / 0%,java / 713977856%
30-11 11:22:40,0.143,0.054,99.789,0.014,0.0,0.0,1888698368.0,218759168.0,3615494144.0,10950225920.0,2825.100,7148.800,0.0,1.950,java / 0%,java / 713977856%
30-11 11:23:39,0.139,0.056,99.783,0.021,0.0,0.001,1887899648.0,218767360.0,3615506432.0,10951004160.0,2843.650,7174.500,0.0,1.900,java / 0%,java / 713973760%
30-11 11:24:40,0.119,0.054,99.812,0.015,0.0,0.0,1887457280.0,218767360.0,3615518720.0,10951434240.0,2802.717,6778.483,0.0,1.917,java / 0%,java / 713973760%
30-11 11:25:39,0.134,0.059,99.793,0.014,0.0,0.001,1887334400.0,218767360.0,3615555584.0,10951520256.0,3222.733,7339.250,0.0,2.167,java / 0%,java / 713977856%
30-11 11:26:40,0.119,0.056,99.813,0.011,0.0,0.001,1888423936.0,218767360.0,3615584256.0,10950402048.0,7239.467,11592.967,0.0,2.183,java / 0%,java / 713977856%
30-11 11:27:40,0.137,0.055,99.794,0.015,0.0,0.0,1888243712.0,218767360.0,3615596544.0,10950569984.0,2832.033,7138.817,0.0,1.900,java / 0%,java / 713977856%
30-11 11:28:39,0.127,0.055,99.802,0.015,0.0,0.001,1887453184.0,218767360.0,3615608832.0,10951348224.0,2846.433,7172.333,0.0,1.683,java / 0%,java / 713973760%
30-11 11:29:40,0.131,0.055,99.800,0.015,0.0,0.0,1887645696.0,218767360.0,3615625216.0,10951139328.0,2808.717,7122.333,0.0,1.683,java / 0%,java / 713973760%
30-11 11:30:40,0.123,0.051,99.811,0.015,0.0,0.0,1887703040.0,218767360.0,3615657984.0,10951049216.0,3218.983,7304.967,0.0,2.350,java / 0%,java / 713977856%
30-11 11:31:40,0.132,0.056,99.794,0.017,0.0,0.001,1888620544.0,218767360.0,3615670272.0,10950119424.0,2817.983,7171.167,0.0,1.750,java / 0%,java / 713977856%
30-11 11:32:39,0.122,0.054,99.812,0.013,0.0,0.0,1887977472.0,218767360.0,3615686656.0,10950746112.0,2809.150,7132.967,0.0,1.717,java / 0%,java / 713977856%
30-11 11:33:39,0.131,0.057,99.799,0.013,0.0,0.0,1888280576.0,218767360.0,3615698944.0,10950430720.0,2823.200,7119.967,0.0,1.717,java / 0%,java / 713973760%
30-11 11:34:39,0.130,0.052,99.807,0.011,0.0,0.0,1888165888.0,218767360.0,3615711232.0,10950533120.0,2834.267,7161.767,0.0,1.550,java / 0%,java / 713973760%
30-11 11:35:40,0.135,0.056,99.797,0.011,0.0,0.001,1887920128.0,218767360.0,3615739904.0,10950750208.0,3301.367,7334.617,0.0,2.050,java / 0%,java / 713977856%
30-11 11:36:40,0.126,0.053,99.810,0.010,0.0,0.001,1888153600.0,218767360.0,3615756288.0,10950500352.0,2836.367,7166.367,0.0,1.700,java / 0%,java / 713977856%
30-11 11:37:40,0.135,0.058,99.797,0.010,0.0,0.0,1888989184.0,218767360.0,3615768576.0,10949652480.0,2806.917,7116.067,0.0,1.583,java / 0%,java / 713977856%
30-11 11:38:40,0.126,0.053,99.807,0.014,0.0,0.0,1889222656.0,218767360.0,3615780864.0,10949406720.0,2834.267,7157.800,0.0,1.633,java / 0%,java / 713973760%
30-11 11:39:40,0.137,0.056,99.796,0.011,0.0,0.001,1888468992.0,218767360.0,3615789056.0,10950152192.0,2794.900,6279.250,0.0,1.800,java / 0%,java / 713973760%
30-11 11:40:40,0.124,0.054,99.805,0.017,0.0,0.0,1888550912.0,218767360.0,3615830016.0,10950029312.0,3209.983,7293.700,0.0,2.233,java / 0%,java / 713977856%
30-11 11:41:40,0.133,0.059,99.796,0.012,0.0,0.0,1889058816.0,218767360.0,3615842304.0,10949509120.0,2824.350,7160.800,0.0,1.783,java / 0%,java / 713977856%
30-11 11:42:39,0.127,0.053,99.810,0.010,0.0,0.001,1887674368.0,218767360.0,3615854592.0,10950881280.0,2818.917,7117.017,0.0,1.450,java / 0%,java / 713977856%
30-11 11:43:40,0.130,0.056,99.804,0.010,0.0,0.0,1888169984.0,218767360.0,3615862784.0,10950377472.0,2835.433,7157.617,0.0,1.617,java / 0%,java / 713977856%
30-11 11:44:39,0.122,0.053,99.813,0.012,0.0,0.0,1888256000.0,218767360.0,3615879168.0,10950275072.0,2741.317,6572.017,0.0,1.650,java / 0%,java / 713973760%
30-11 11:45:40,0.131,0.060,99.794,0.013,0.0,0.001,1888514048.0,218771456.0,3615916032.0,10949976064.0,3244.183,7312.267,0.0,2.017,java / 0%,java / 713977856%
30-11 11:46:40,0.126,0.050,99.814,0.010,0.0,0.0,1889538048.0,218771456.0,3615928320.0,10948939776.0,2829.467,7156.667,0.0,1.800,java / 0%,java / 713977856%
30-11 11:47:40,0.136,0.057,99.792,0.014,0.0,0.001,1888157696.0,218771456.0,3615936512.0,10950311936.0,2799.333,7113.683,0.0,1.650,java / 0%,java / 713977856%
30-11 11:48:40,0.122,0.049,99.816,0.014,0.0,0.0,1888727040.0,218771456.0,3615952896.0,10949726208.0,2833.533,7149.750,0.0,1.717,java / 0%,java / 713973760%
30-11 11:49:39,0.134,0.058,99.795,0.013,0.0,0.0,1889239040.0,218771456.0,3615965184.0,10949201920.0,2827.167,7179.0,0.0,1.867,java / 0%,java / 713977856%
30-11 11:50:39,0.122,0.055,99.808,0.015,0.0,0.0,1888825344.0,218771456.0,3616010240.0,10949570560.0,3220.883,7315.217,0.0,2.117,java / 0%,java / 713977856%
30-11 11:51:39,0.129,0.055,99.800,0.015,0.0,0.001,1889112064.0,218771456.0,3616026624.0,10949267456.0,2833.367,7149.050,0.0,1.933,java / 0%,java / 713977856%
30-11 11:52:39,0.127,0.053,99.805,0.015,0.0,0.0,1889345536.0,218771456.0,3616034816.0,10949025792.0,2807.0,7118.150,0.0,1.533,java / 0%,java / 713977856%
30-11 11:53:40,0.135,0.057,99.788,0.019,0.0,0.001,1888690176.0,218771456.0,3616047104.0,10949668864.0,2828.917,7154.600,0.0,1.800,java / 0%,java / 713973760%
30-11 11:54:40,0.125,0.052,99.806,0.017,0.0,0.0,1887854592.0,218771456.0,3616059392.0,10950492160.0,2823.150,7120.250,0.0,1.683,java / 0%,java / 713973760%
30-11 11:55:40,0.138,0.054,99.795,0.013,0.0,0.001,1887948800.0,218771456.0,3616096256.0,10950361088.0,3210.517,7307.617,0.0,2.150,java / 0%,java / 713977856%
30-11 11:56:40,0.122,0.051,99.812,0.014,0.0,0.0,1887936512.0,218771456.0,3616104448.0,10950365184.0,2820.650,7120.600,0.0,1.667,java / 0%,java / 713977856%
30-11 11:57:39,0.133,0.056,99.798,0.013,0.0,0.0,1888481280.0,218771456.0,3616116736.0,10949808128.0,2846.283,7161.200,0.0,1.567,java / 0%,java / 713977856%
30-11 11:58:40,0.138,0.052,99.800,0.010,0.0,0.0,1888112640.0,218771456.0,3616129024.0,10950164480.0,2743.517,7060.067,0.0,1.650,java / 0%,java / 713973760%
30-11 11:59:40,0.133,0.056,99.795,0.015,0.0,0.001,1886617600.0,218771456.0,3616141312.0,10951647232.0,2823.100,7149.100,0.0,1.767,java / 0%,java / 713973760%
30-11 12:00:40,0.126,0.054,99.803,0.017,0.0,0.001,1888927744.0,218771456.0,3616174080.0,10949304320.0,3214.850,7301.550,0.0,2.233,java / 0%,java / 713977856%
30-11 12:01:40,0.138,0.058,99.790,0.015,0.0,0.0,1889759232.0,218771456.0,3616186368.0,10948460544.0,2831.217,7155.183,0.0,1.983,java / 0%,java / 713977856%
30-11 12:02:40,0.127,0.051,99.811,0.011,0.0,0.0,1889214464.0,218771456.0,3616202752.0,10948988928.0,2801.800,7106.267,0.0,1.717,java / 0%,java / 713977856%
30-11 12:03:39,0.130,0.054,99.805,0.012,0.0,0.0,1888292864.0,218771456.0,3616215040.0,10949898240.0,2839.683,7158.883,0.0,1.650,java / 0%,java / 713973760%
30-11 12:04:39,0.128,0.051,99.806,0.014,0.0,0.001,1888817152.0,218771456.0,3616227328.0,10949361664.0,2805.833,7114.767,0.0,1.800,java / 0%,java / 713973760%
30-11 12:05:40,0.133,0.054,99.795,0.017,0.0,0.001,1888907264.0,218771456.0,3616260096.0,10949238784.0,3307.283,7356.333,0.0,2.117,java / 0%,java / 713977856%
30-11 12:06:40,0.123,0.056,99.805,0.016,0.0,0.0,1889468416.0,218771456.0,3616272384.0,10948665344.0,2814.783,7147.617,0.0,1.783,java / 0%,java / 713977856%
30-11 12:07:39,0.134,0.059,99.796,0.010,0.0,0.0,1890734080.0,218771456.0,3616284672.0,10947387392.0,2815.967,7147.867,0.0,1.800,java / 0%,java / 713977856%
30-11 12:08:39,0.120,0.051,99.817,0.011,0.0,0.001,1889259520.0,218771456.0,3616296960.0,10948849664.0,2812.117,7116.317,0.0,1.633,java / 0%,java / 713973760%
30-11 12:09:39,0.133,0.060,99.790,0.017,0.0,0.001,1889157120.0,218771456.0,3616313344.0,10948935680.0,2818.483,7124.033,0.0,1.667,java / 0%,java / 713973760%
30-11 12:10:40,0.131,0.056,99.799,0.014,0.0,0.0,1889087488.0,218771456.0,3616354304.0,10948964352.0,3231.667,7344.233,0.0,2.133,java / 0%,java / 713977856%
