"date/time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","cpu process","memory process"
30-11 10:14:47,0.313,0.107,99.563,0.015,0.000,0.001,8758837248.0,157638656.0,500936704.0,7255764992.0,0.0,0.0,1.062,1.994,agent.py / 0%,java / 7058927616%
30-11 10:15:47,0.163,0.077,99.742,0.017,0.0,0.001,8758439936.0,157659136.0,501014528.0,7256064000.0,12382.150,12426.683,0.033,1.850,agent.py / 0%,java / 7058927616%
30-11 10:16:47,0.166,0.079,99.740,0.014,0.0,0.001,8759992320.0,157691904.0,501014528.0,7254478848.0,11851.483,11990.650,0.0,1.650,agent.py / 0%,java / 7058931712%
30-11 10:17:47,0.159,0.082,99.738,0.019,0.0,0.001,8759476224.0,157708288.0,501084160.0,7254908928.0,12194.267,12469.417,0.033,1.467,agent.py / 0%,java / 7058931712%
30-11 10:18:47,0.177,0.114,99.689,0.019,0.0,0.001,8761524224.0,157749248.0,501129216.0,7252774912.0,12426.233,13426.417,0.033,1.733,agent.py / 0%,java / 7058931712%
30-11 10:19:47,0.163,0.097,99.718,0.020,0.0,0.001,8758169600.0,157782016.0,501166080.0,7256059904.0,11902.750,12047.783,0.0,2.183,agent.py / 0%,java / 7058927616%
30-11 10:20:47,0.168,0.089,99.723,0.019,0.0,0.001,8759566336.0,157831168.0,501145600.0,7254634496.0,12160.633,12263.167,0.0,1.950,agent.py / 0%,java / 7058927616%
30-11 10:21:47,0.163,0.079,99.744,0.013,0.0,0.001,8759361536.0,157847552.0,501207040.0,7254761472.0,12368.767,12498.983,0.0,1.550,agent.py / 0%,java / 7058927616%
30-11 10:22:47,0.165,0.076,99.739,0.018,0.0,0.001,8758652928.0,157868032.0,501112832.0,7255543808.0,11768.083,11941.0,0.0,1.883,agent.py / 0%,java / 7058931712%
30-11 10:23:47,0.164,0.118,99.699,0.018,0.0,0.001,8758689792.0,157900800.0,501145600.0,7255441408.0,12380.650,12422.633,0.0,2.283,agent.py / 0%,java / 7058931712%
30-11 10:24:47,0.170,0.087,99.722,0.019,0.0,0.002,8760758272.0,157921280.0,501149696.0,7253348352.0,11838.783,12007.833,0.0,1.433,agent.py / 0%,java / 7058927616%
30-11 10:25:47,0.160,0.074,99.748,0.017,0.0,0.001,8759271424.0,157941760.0,501116928.0,7254847488.0,11766.283,11950.117,0.0,1.817,agent.py / 0%,java / 7058927616%
30-11 10:26:47,0.172,0.081,99.732,0.015,0.0,0.001,8760475648.0,157966336.0,501125120.0,7253610496.0,12248.867,12344.900,0.0,1.467,agent.py / 0%,java / 7058931712%
30-11 10:27:47,0.156,0.076,99.751,0.016,0.0,0.001,8759951360.0,157990912.0,501161984.0,7254073344.0,11856.100,11996.583,0.0,1.867,agent.py / 0%,java / 7058923520%
30-11 10:28:47,0.173,0.076,99.737,0.013,0.0,0.001,8760803328.0,158027776.0,501129216.0,7253217280.0,12158.883,12277.467,0.0,1.433,agent.py / 0%,java / 7058927616%
30-11 10:29:47,0.168,0.081,99.736,0.014,0.0,0.001,8760934400.0,158064640.0,501129216.0,7253049344.0,11828.900,11992.383,0.0,1.750,agent.py / 0%,java / 7058927616%
30-11 10:30:47,0.175,0.088,99.722,0.013,0.0,0.001,8761303040.0,158085120.0,501170176.0,7252619264.0,12248.933,12328.500,0.0,1.750,agent.py / 0%,java / 7058927616%
30-11 10:31:47,0.159,0.076,99.749,0.013,0.0,0.002,8760434688.0,158121984.0,501170176.0,7253450752.0,11717.667,11895.083,0.0,1.633,agent.py / 0%,java / 7058931712%
30-11 10:32:47,0.168,0.078,99.741,0.013,0.0,0.001,8761184256.0,158150656.0,501137408.0,7252705280.0,11858.650,12021.233,0.0,1.533,agent.py / 0%,java / 7058927616%
30-11 10:33:47,0.159,0.073,99.756,0.011,0.0,0.001,8760233984.0,158191616.0,501170176.0,7253581824.0,11790.250,11954.550,0.0,1.717,agent.py / 0%,java / 7058927616%
30-11 10:34:47,0.176,0.076,99.733,0.013,0.0,0.001,8761212928.0,158216192.0,501174272.0,7252574208.0,12200.567,12288.500,0.0,1.583,agent.py / 0%,java / 7058927616%
30-11 10:35:47,0.161,0.073,99.753,0.012,0.0,0.001,8759726080.0,158257152.0,501174272.0,7254020096.0,12313.950,12326.850,0.017,1.517,agent.py / 0%,java / 7058927616%
30-11 10:36:47,0.172,0.081,99.735,0.010,0.0,0.002,8760188928.0,158302208.0,501174272.0,7253512192.0,12154.967,12247.750,0.0,1.533,agent.py / 0%,java / 7058927616%
30-11 10:37:47,0.158,0.074,99.753,0.013,0.0,0.001,8760471552.0,158318592.0,501211136.0,7253176320.0,12237.283,12330.600,0.0,1.783,agent.py / 0%,java / 7058927616%
30-11 10:38:47,0.169,0.081,99.734,0.014,0.0,0.001,8761724928.0,158351360.0,501178368.0,7251922944.0,11774.983,11925.017,0.0,1.383,agent.py / 0%,java / 7058931712%
30-11 10:39:47,0.163,0.077,99.748,0.012,0.0,0.001,8759332864.0,158388224.0,501178368.0,7254278144.0,11761.933,11951.883,0.0,1.650,agent.py / 0%,java / 7058927616%
30-11 10:40:47,0.172,0.077,99.734,0.014,0.0,0.002,8760229888.0,158429184.0,501190656.0,7253327872.0,11832.300,11995.600,0.0,1.967,agent.py / 0%,java / 7058927616%
30-11 10:41:47,0.168,0.079,99.741,0.012,0.0,0.001,8759750656.0,158470144.0,501190656.0,7253766144.0,11821.417,11987.783,0.0,1.983,agent.py / 0%,java / 7058927616%
30-11 10:42:47,0.171,0.079,99.740,0.008,0.0,0.001,8761028608.0,158494720.0,501190656.0,7252463616.0,12165.117,12261.633,0.0,1.283,agent.py / 0%,java / 7058927616%
30-11 10:43:47,0.164,0.070,99.757,0.008,0.0,0.001,8760406016.0,158519296.0,501194752.0,7253057536.0,12264.283,12335.117,0.0,1.783,agent.py / 0%,java / 7058927616%
30-11 10:44:47,0.173,0.079,99.737,0.009,0.0,0.002,8761675776.0,158552064.0,501198848.0,7251750912.0,11794.817,11972.583,0.0,1.700,agent.py / 0%,java / 7058923520%
30-11 10:45:47,0.168,0.078,99.742,0.010,0.0,0.001,8760602624.0,158580736.0,501198848.0,7252795392.0,11818.800,11971.600,0.017,1.700,agent.py / 0%,java / 7058935808%
30-11 10:46:47,0.168,0.080,99.737,0.013,0.0,0.001,8760700928.0,158597120.0,501198848.0,7252680704.0,12214.267,12284.883,0.0,1.550,agent.py / 0%,java / 7058935808%
30-11 10:47:47,0.154,0.075,99.759,0.011,0.0,0.001,8771973120.0,158633984.0,501198848.0,7241371648.0,11784.183,11965.350,0.0,1.733,agent.py / 0%,java / 7058944000%
30-11 10:48:47,0.166,0.077,99.742,0.013,0.0,0.001,8770326528.0,158662656.0,501202944.0,7242985472.0,11780.233,11949.583,0.0,1.583,agent.py / 0%,java / 7058939904%
30-11 10:49:47,0.159,0.076,99.751,0.013,0.0,0.001,8769101824.0,158687232.0,501202944.0,7244185600.0,12234.917,12318.483,0.0,1.550,agent.py / 0%,java / 7058944000%
30-11 10:50:47,0.173,0.080,99.730,0.016,0.0,0.001,8761262080.0,158724096.0,501211136.0,7251980288.0,12226.383,12301.317,0.033,1.917,agent.py / 0%,java / 7058944000%
30-11 10:51:47,0.155,0.074,99.757,0.011,0.0,0.002,8758390784.0,158748672.0,501215232.0,7254822912.0,11821.467,11981.650,0.0,1.883,agent.py / 0%,java / 7058939904%
30-11 10:52:47,0.167,0.076,99.743,0.013,0.0,0.002,8759504896.0,158769152.0,501215232.0,7253688320.0,11790.450,11969.183,0.0,1.450,agent.py / 0%,java / 7058935808%
30-11 10:53:47,0.160,0.074,99.756,0.010,0.0,0.001,8759205888.0,158806016.0,501215232.0,7253950464.0,12202.250,12282.0,0.0,1.733,agent.py / 0%,java / 7058939904%
30-11 10:54:47,0.167,0.081,99.738,0.013,0.0,0.001,8759332864.0,158851072.0,501215232.0,7253778432.0,11821.133,11967.517,0.0,1.367,agent.py / 0%,java / 7058944000%
30-11 10:55:47,0.159,0.074,99.752,0.014,0.0,0.001,8759009280.0,158859264.0,501215232.0,7254093824.0,12151.967,12259.833,0.0,1.767,agent.py / 0%,java / 7058944000%
30-11 10:56:47,0.168,0.078,99.736,0.017,0.001,0.001,8760438784.0,158887936.0,501219328.0,7252631552.0,11856.733,12019.850,0.0,1.400,agent.py / 0%,java / 7058939904%
30-11 10:57:47,0.156,0.076,99.753,0.014,0.0,0.001,8758710272.0,158900224.0,501219328.0,7254347776.0,12230.083,12302.650,0.0,1.767,agent.py / 0%,java / 7058939904%
30-11 10:58:47,0.172,0.077,99.732,0.017,0.0,0.002,8761565184.0,158920704.0,501219328.0,7251472384.0,12186.483,12299.400,0.0,1.550,agent.py / 0%,java / 7058939904%
30-11 10:59:47,0.161,0.076,99.747,0.015,0.0,0.001,8759816192.0,158937088.0,501219328.0,7253204992.0,11827.850,11973.633,0.0,1.467,agent.py / 0%,java / 7058939904%
30-11 11:00:47,0.165,0.081,99.737,0.016,0.0,0.001,8760176640.0,158953472.0,501227520.0,7252819968.0,11821.483,11988.683,0.017,1.733,agent.py / 0%,java / 7058935808%
30-11 11:01:47,0.160,0.082,99.743,0.014,0.0,0.001,8759603200.0,158969856.0,501231616.0,7253372928.0,12181.767,12272.700,0.0,1.933,agent.py / 0%,java / 7058935808%
30-11 11:02:47,0.166,0.083,99.734,0.015,0.0,0.001,8760741888.0,159006720.0,501235712.0,7252193280.0,12259.283,12351.467,0.0,1.667,agent.py / 0%,java / 7058935808%
30-11 11:03:47,0.162,0.077,99.747,0.013,0.0,0.001,8759595008.0,159051776.0,501239808.0,7253291008.0,12252.033,12308.450,0.0,1.517,agent.py / 0%,java / 7058935808%
30-11 11:04:47,0.166,0.081,99.740,0.012,0.0,0.001,8759488512.0,159064064.0,501239808.0,7253385216.0,11752.717,11946.233,0.0,1.583,agent.py / 0%,java / 7058944000%
30-11 11:05:47,0.157,0.074,99.754,0.014,0.0,0.001,8759042048.0,159088640.0,501243904.0,7253803008.0,11933.900,12019.650,0.0,1.717,agent.py / 0%,java / 7058939904%
30-11 11:06:47,0.170,0.077,99.739,0.013,0.0,0.001,8759730176.0,159133696.0,501248000.0,7253065728.0,11803.983,11966.167,0.0,1.517,agent.py / 0%,java / 7058939904%
30-11 11:07:47,0.160,0.079,99.746,0.014,0.0,0.001,8758308864.0,159158272.0,501248000.0,7254462464.0,11785.817,11978.783,0.0,1.767,agent.py / 0%,java / 7058939904%
30-11 11:08:47,0.168,0.079,99.739,0.013,0.0,0.001,8759762944.0,159191040.0,501248000.0,7252975616.0,12221.617,12275.867,0.0,1.367,agent.py / 0%,java / 7058939904%
30-11 11:09:47,0.158,0.076,99.748,0.015,0.0,0.002,8758808576.0,159219712.0,501248000.0,7253901312.0,11785.450,11973.567,0.0,1.600,agent.py / 0%,java / 7058944000%
30-11 11:10:47,0.165,0.081,99.738,0.015,0.0,0.001,8759328768.0,159244288.0,501252096.0,7253352448.0,11799.617,11967.433,0.0,1.633,agent.py / 0%,java / 7058939904%
30-11 11:11:47,0.161,0.079,99.751,0.007,0.0,0.001,8757178368.0,159285248.0,501256192.0,7255457792.0,11828.917,11991.817,0.0,1.900,agent.py / 0%,java / 7058939904%
30-11 11:12:47,0.169,0.081,99.734,0.015,0.0,0.001,8758218752.0,159309824.0,501256192.0,7254392832.0,12207.467,12285.617,0.0,1.467,agent.py / 0%,java / 7058939904%
30-11 11:13:47,0.162,0.074,99.750,0.013,0.0,0.001,8757477376.0,159330304.0,501256192.0,7255113728.0,11749.750,11937.900,0.0,1.450,agent.py / 0%,java / 7058935808%
30-11 11:14:47,0.160,0.074,99.752,0.013,0.0,0.001,8757252096.0,159342592.0,501256192.0,7255326720.0,11789.733,11938.783,0.0,1.417,agent.py / 0%,java / 7058935808%
30-11 11:15:47,0.169,0.076,99.739,0.015,0.0,0.001,8758099968.0,159375360.0,501256192.0,7254446080.0,11839.750,11977.667,0.0,1.783,agent.py / 0%,java / 7058944000%
30-11 11:16:47,0.160,0.074,99.751,0.012,0.0,0.002,8758177792.0,159424512.0,501260288.0,7254315008.0,11758.100,11949.233,0.0,1.583,agent.py / 0%,java / 7058939904%
30-11 11:17:47,0.172,0.083,99.730,0.015,0.0,0.001,8757985280.0,159432704.0,501264384.0,7254495232.0,12238.217,12309.467,0.0,1.533,agent.py / 0%,java / 7058939904%
30-11 11:18:47,0.161,0.077,99.746,0.015,0.0,0.001,8757694464.0,159461376.0,501264384.0,7254757376.0,12201.200,12296.817,0.0,1.450,agent.py / 0%,java / 7058939904%
30-11 11:19:47,0.168,0.083,99.734,0.014,0.0,0.001,8757952512.0,159481856.0,501264384.0,7254478848.0,11792.800,11946.033,0.0,1.833,agent.py / 0%,java / 7058939904%
30-11 11:20:47,0.168,0.074,99.748,0.009,0.0,0.001,8757739520.0,159498240.0,501272576.0,7254667264.0,11793.617,11981.883,0.0,1.400,agent.py / 0%,java / 7058939904%
30-11 11:21:47,0.175,0.083,99.728,0.012,0.0,0.002,8758255616.0,159547392.0,501317632.0,7254056960.0,12347.583,12449.433,0.0,1.850,agent.py / 0%,java / 7058939904%
30-11 11:22:47,0.161,0.081,99.743,0.013,0.0,0.001,8758087680.0,159571968.0,501305344.0,7254212608.0,12214.750,12304.017,0.067,1.700,agent.py / 0%,java / 7058972672%
30-11 11:23:47,0.170,0.083,99.734,0.012,0.0,0.002,8757936128.0,159600640.0,501297152.0,7254343680.0,11835.950,11976.183,0.0,1.900,agent.py / 0%,java / 7058972672%
30-11 11:24:47,0.163,0.076,99.750,0.011,0.0,0.001,8758853632.0,159633408.0,501297152.0,7253393408.0,12246.167,12331.250,0.083,1.333,agent.py / 0%,java / 7059001344%
30-11 11:25:47,0.170,0.081,99.736,0.010,0.0,0.002,8757993472.0,159670272.0,501301248.0,7254212608.0,12176.900,12258.333,0.200,1.850,agent.py / 0%,java / 7059116032%
30-11 11:26:47,0.163,0.072,99.753,0.010,0.0,0.001,8758665216.0,159674368.0,501301248.0,7253536768.0,11848.050,12005.433,0.0,1.567,agent.py / 0%,java / 7059116032%
30-11 11:27:47,0.168,0.079,99.734,0.017,0.0,0.002,8758910976.0,159719424.0,501305344.0,7253241856.0,11778.483,11938.833,0.0,1.583,agent.py / 0%,java / 7059050496%
30-11 11:28:47,0.155,0.076,99.753,0.013,0.0,0.002,8759554048.0,159735808.0,501297152.0,7252590592.0,11789.967,11957.283,0.0,1.450,agent.py / 0%,java / 7059050496%
30-11 11:29:47,0.170,0.080,99.732,0.017,0.0,0.001,8759754752.0,159768576.0,501301248.0,7252353024.0,11817.150,11976.367,0.0,1.967,agent.py / 0%,java / 7059050496%
30-11 11:30:47,0.163,0.075,99.747,0.013,0.0,0.002,8758857728.0,159784960.0,501309440.0,7253225472.0,11807.700,11979.783,0.0,1.850,agent.py / 0%,java / 7059111936%
30-11 11:31:47,0.168,0.076,99.742,0.010,0.0,0.003,8758824960.0,159797248.0,501309440.0,7253245952.0,12227.483,12301.200,0.0,1.650,agent.py / 0%,java / 7059124224%
30-11 11:32:47,0.174,0.078,99.730,0.017,0.0,0.001,8758366208.0,159830016.0,501317632.0,7253663744.0,12262.900,12327.733,0.0,1.650,agent.py / 0%,java / 7059136512%
30-11 11:33:47,0.174,0.079,99.735,0.010,0.0,0.002,8757854208.0,159854592.0,501317632.0,7254151168.0,11797.267,11976.750,0.0,1.817,agent.py / 0%,java / 7059132416%
30-11 11:34:47,0.163,0.076,99.748,0.010,0.001,0.001,8758878208.0,159875072.0,501317632.0,7253106688.0,11791.983,11951.583,0.0,1.267,agent.py / 0%,java / 7059197952%
30-11 11:35:47,0.169,0.077,99.743,0.010,0.0,0.001,8758222848.0,159895552.0,501321728.0,7253737472.0,11925.850,12003.733,0.0,1.850,agent.py / 0%,java / 7059132416%
30-11 11:36:47,0.158,0.076,99.689,0.074,0.0,0.002,8763236352.0,159928320.0,501338112.0,7248674816.0,12187.667,12273.083,5.533,1.700,agent.py / 0%,java / 7061307392%
30-11 11:37:47,0.170,0.074,99.728,0.026,0.0,0.002,8765521920.0,159981568.0,501338112.0,7246336000.0,11800.267,11957.583,1.983,1.683,agent.py / 0%,java / 7062065152%
30-11 11:38:47,0.159,0.079,99.751,0.010,0.0,0.001,8765140992.0,160006144.0,501338112.0,7246692352.0,11787.350,11940.117,0.0,1.183,agent.py / 0%,java / 7062003712%
30-11 11:39:47,0.168,0.079,99.743,0.008,0.0,0.001,8764141568.0,160030720.0,501338112.0,7247667200.0,11851.367,12009.833,0.0,1.783,agent.py / 0%,java / 7062003712%
30-11 11:40:47,0.156,0.076,99.754,0.012,0.0,0.002,8765153280.0,160063488.0,501346304.0,7246614528.0,11747.433,11918.917,0.0,1.783,agent.py / 0%,java / 7061999616%
30-11 11:41:47,0.178,0.081,99.731,0.009,0.0,0.001,8764190720.0,160083968.0,501346304.0,7247556608.0,12280.633,12357.417,0.0,1.600,agent.py / 0%,java / 7062007808%
30-11 11:42:47,0.159,0.074,99.757,0.009,0.0,0.001,8764817408.0,160120832.0,501346304.0,7246893056.0,11774.217,11924.950,0.0,1.500,agent.py / 0%,java / 7061999616%
30-11 11:43:47,0.170,0.076,99.746,0.008,0.0,0.001,8765272064.0,160145408.0,501346304.0,7246413824.0,11805.117,11987.517,0.0,1.817,agent.py / 0%,java / 7062007808%
30-11 11:44:47,0.156,0.077,99.758,0.008,0.0,0.001,8764268544.0,160169984.0,501350400.0,7247388672.0,11844.900,11991.683,0.0,1.633,agent.py / 0%,java / 7062003712%
30-11 11:45:47,0.168,0.076,99.743,0.011,0.0,0.001,8765042688.0,160182272.0,501350400.0,7246602240.0,12251.717,12317.400,0.0,1.533,agent.py / 0%,java / 7062007808%
30-11 11:46:47,0.161,0.076,99.751,0.010,0.0,0.001,8765841408.0,160219136.0,501350400.0,7245766656.0,11784.267,11947.850,0.0,1.567,agent.py / 0%,java / 7062003712%
30-11 11:47:47,0.168,0.078,99.744,0.009,0.0,0.001,8766320640.0,160264192.0,501354496.0,7245238272.0,11826.933,11986.117,0.0,1.867,agent.py / 0%,java / 7062003712%
30-11 11:48:47,0.159,0.075,99.756,0.008,0.0,0.002,8765304832.0,160305152.0,501354496.0,7246213120.0,12175.967,12263.383,0.0,1.383,agent.py / 0%,java / 7062007808%
30-11 11:49:47,0.179,0.076,99.734,0.010,0.0,0.001,8765054976.0,160342016.0,501354496.0,7246426112.0,11788.883,11943.917,0.0,1.667,agent.py / 0%,java / 7061999616%
30-11 11:50:47,0.158,0.074,99.756,0.009,0.0,0.002,8764223488.0,160374784.0,501366784.0,7247212544.0,11826.200,11980.850,0.0,1.633,agent.py / 0%,java / 7061999616%
30-11 11:51:47,0.181,0.078,99.730,0.009,0.0,0.002,8765231104.0,160395264.0,501366784.0,7246184448.0,12155.817,12246.500,0.017,1.800,agent.py / 0%,java / 7062003712%
30-11 11:52:47,0.159,0.073,99.759,0.008,0.0,0.001,8766525440.0,160415744.0,501370880.0,7244865536.0,11845.783,12014.383,0.0,1.267,agent.py / 0%,java / 7062007808%
30-11 11:53:47,0.174,0.077,99.741,0.006,0.0,0.001,8766529536.0,160448512.0,501370880.0,7244828672.0,12220.967,12293.483,0.0,1.850,agent.py / 0%,java / 7062007808%
30-11 11:54:47,0.163,0.073,99.752,0.010,0.0,0.001,8766271488.0,160468992.0,501374976.0,7245062144.0,11785.067,11956.867,0.0,1.483,agent.py / 0%,java / 7062003712%
30-11 11:55:47,0.169,0.079,99.744,0.007,0.0,0.001,8766169088.0,160473088.0,501374976.0,7245160448.0,12238.983,12300.300,0.0,1.683,agent.py / 0%,java / 7062003712%
30-11 11:56:47,0.167,0.074,99.749,0.008,0.0,0.001,8764805120.0,160489472.0,501374976.0,7246508032.0,12227.0,12319.617,0.0,1.450,agent.py / 0%,java / 7062003712%
30-11 11:57:47,0.170,0.076,99.744,0.008,0.0,0.001,8765906944.0,160518144.0,501374976.0,7245377536.0,12193.350,12271.400,0.0,1.783,agent.py / 0%,java / 7062003712%
30-11 11:58:47,0.156,0.076,99.757,0.009,0.0,0.001,8765636608.0,160546816.0,501383168.0,7245611008.0,11853.517,12020.933,0.0,1.717,agent.py / 0%,java / 7061999616%
30-11 11:59:47,0.175,0.080,99.734,0.010,0.0,0.001,8765702144.0,160604160.0,501379072.0,7245492224.0,11829.250,11974.333,0.0,1.667,agent.py / 0%,java / 7062003712%
30-11 12:00:47,0.158,0.078,99.752,0.011,0.0,0.001,8765747200.0,160628736.0,501395456.0,7245406208.0,11774.933,11944.767,0.0,1.767,agent.py / 0%,java / 7062007808%
30-11 12:01:47,0.172,0.083,99.734,0.008,0.0,0.002,8767385600.0,160653312.0,501395456.0,7243743232.0,11861.633,12015.967,0.0,1.833,agent.py / 0%,java / 7062003712%
30-11 12:02:47,0.153,0.072,99.764,0.010,0.0,0.001,8767414272.0,160690176.0,501391360.0,7243681792.0,11771.917,11924.433,0.0,1.467,agent.py / 0%,java / 7062003712%
30-11 12:03:47,0.170,0.076,99.737,0.016,0.0,0.001,8767787008.0,160731136.0,501391360.0,7243268096.0,11765.850,11948.533,0.0,1.917,agent.py / 0%,java / 7062003712%
30-11 12:04:47,0.154,0.075,99.756,0.014,0.0,0.001,8766853120.0,160751616.0,501391360.0,7244181504.0,11851.500,11998.433,0.0,1.583,agent.py / 0%,java / 7062003712%
30-11 12:05:47,0.170,0.079,99.737,0.013,0.0,0.001,8766017536.0,160784384.0,501391360.0,7244984320.0,11882.500,11976.300,0.0,1.800,agent.py / 0%,java / 7062003712%
30-11 12:06:47,0.159,0.077,99.750,0.013,0.0,0.001,8765362176.0,160804864.0,501395456.0,7245615104.0,12196.617,12274.733,0.0,1.467,agent.py / 0%,java / 7062003712%
30-11 12:07:47,0.172,0.076,99.734,0.016,0.0,0.001,8765788160.0,160813056.0,501395456.0,7245180928.0,11821.150,11992.450,0.0,1.783,agent.py / 0%,java / 7061999616%
30-11 12:08:47,0.158,0.073,99.752,0.016,0.0,0.001,8765157376.0,160825344.0,501395456.0,7245799424.0,11810.467,11961.017,0.0,1.567,agent.py / 0%,java / 7061999616%
30-11 12:09:47,0.170,0.076,99.735,0.017,0.0,0.002,8765689856.0,160866304.0,501399552.0,7245221888.0,11789.233,11956.050,0.0,1.650,agent.py / 0%,java / 7062007808%
30-11 12:10:47,0.161,0.075,99.745,0.017,0.0,0.001,8766111744.0,160919552.0,501411840.0,7244734464.0,12251.267,12324.217,0.0,1.867,agent.py / 0%,java / 7062007808%
30-11 12:11:47,0.174,0.081,99.730,0.014,0.0,0.001,8765890560.0,160940032.0,501411840.0,7244935168.0,11776.483,11947.300,0.0,1.883,agent.py / 0%,java / 7062003712%
30-11 12:12:47,0.173,0.077,99.731,0.016,0.0,0.003,8765800448.0,160968704.0,501415936.0,7244992512.0,11837.183,12006.083,0.017,1.667,agent.py / 0%,java / 7062003712%
30-11 12:13:47,0.168,0.081,99.734,0.015,0.0,0.002,8765652992.0,160997376.0,501415936.0,7245111296.0,11822.033,11970.800,0.0,1.617,agent.py / 0%,java / 7062003712%
30-11 12:14:47,0.162,0.072,99.753,0.011,0.0,0.001,8764960768.0,161030144.0,501415936.0,7245770752.0,11751.583,11934.867,0.0,1.483,agent.py / 0%,java / 7062003712%
30-11 12:15:47,0.168,0.079,99.739,0.014,0.0,0.001,8765792256.0,161067008.0,501415936.0,7244902400.0,11875.150,11987.0,0.0,1.817,agent.py / 0%,java / 7062003712%
30-11 12:16:47,0.161,0.072,99.755,0.011,0.0,0.001,8764739584.0,161095680.0,501415936.0,7245926400.0,11783.683,11961.783,0.0,1.283,agent.py / 0%,java / 7061999616%
30-11 12:17:47,0.170,0.081,99.735,0.012,0.0,0.002,8764874752.0,161136640.0,501424128.0,7245742080.0,11800.550,11958.500,0.0,1.833,agent.py / 0%,java / 7061999616%
30-11 12:18:47,0.165,0.076,99.748,0.008,0.0,0.001,8765009920.0,161185792.0,501424128.0,7245557760.0,12233.767,12309.717,0.0,1.583,agent.py / 0%,java / 7062003712%
30-11 12:19:47,0.172,0.077,99.733,0.015,0.0,0.003,8764706816.0,161239040.0,501424128.0,7245807616.0,12219.0,12290.450,0.0,1.667,agent.py / 0%,java / 7062003712%
30-11 12:20:47,0.161,0.078,99.744,0.016,0.0,0.001,8766418944.0,161267712.0,501436416.0,7244054528.0,11779.217,11964.900,0.017,1.600,agent.py / 0%,java / 7062007808%
30-11 12:21:47,0.188,0.078,99.719,0.014,0.0,0.001,8766181376.0,161300480.0,501477376.0,7244218368.0,12391.817,12500.0,0.133,1.967,agent.py / 0%,java / 7062007808%
30-11 12:22:47,0.159,0.075,99.752,0.013,0.0,0.001,8766877696.0,161325056.0,501448704.0,7243526144.0,12193.900,12286.950,0.0,1.867,agent.py / 0%,java / 7062007808%
30-11 12:23:47,0.169,0.080,99.737,0.013,0.0,0.001,8765411328.0,161349632.0,501444608.0,7244972032.0,11849.783,12024.650,0.0,1.717,agent.py / 0%,java / 7062003712%
30-11 12:24:47,0.161,0.076,99.750,0.011,0.0,0.002,8766615552.0,161382400.0,501444608.0,7243735040.0,12217.483,12288.633,0.0,1.700,agent.py / 0%,java / 7062007808%
30-11 12:25:47,0.186,0.081,99.718,0.014,0.0,0.001,8766656512.0,161423360.0,501448704.0,7243649024.0,12190.417,12301.867,0.017,1.933,agent.py / 0%,java / 7062032384%
30-11 12:26:47,0.158,0.072,99.754,0.014,0.0,0.001,8766971904.0,161452032.0,501448704.0,7243304960.0,11818.417,11960.033,0.0,1.433,agent.py / 0%,java / 7062036480%
30-11 12:27:47,0.167,0.075,99.743,0.014,0.0,0.001,8767082496.0,161456128.0,501448704.0,7243190272.0,11817.867,12008.017,0.0,1.650,agent.py / 0%,java / 7062032384%
30-11 12:28:47,0.158,0.072,99.758,0.010,0.0,0.002,8766889984.0,161472512.0,501448704.0,7243366400.0,11760.467,11929.067,0.0,1.433,agent.py / 0%,java / 7062032384%
30-11 12:29:47,0.170,0.081,99.734,0.013,0.0,0.002,8767782912.0,161484800.0,501448704.0,7242461184.0,12265.550,12351.717,0.0,1.867,agent.py / 0%,java / 7062036480%
30-11 12:30:47,0.160,0.077,99.747,0.015,0.0,0.001,8767303680.0,161513472.0,501452800.0,7242907648.0,11808.433,11972.133,0.0,1.417,agent.py / 0%,java / 7062032384%
30-11 12:31:47,0.167,0.080,99.738,0.014,0.0,0.001,8766664704.0,161538048.0,501456896.0,7243517952.0,12193.717,12308.083,0.0,1.833,agent.py / 0%,java / 7062032384%
30-11 12:32:47,0.156,0.081,99.748,0.014,0.0,0.001,8767021056.0,161566720.0,501456896.0,7243132928.0,12195.783,12278.033,0.0,1.567,agent.py / 0%,java / 7062036480%
30-11 12:33:47,0.172,0.078,99.735,0.013,0.0,0.001,8766021632.0,161603584.0,501456896.0,7244095488.0,12230.483,12298.917,0.0,1.667,agent.py / 0%,java / 7062032384%
30-11 12:34:47,0.159,0.074,99.752,0.013,0.0,0.001,8766013440.0,161619968.0,501456896.0,7244087296.0,11779.683,11969.933,0.0,1.450,agent.py / 0%,java / 7062028288%
30-11 12:35:47,0.173,0.079,99.734,0.013,0.0,0.001,8766513152.0,161652736.0,501460992.0,7243550720.0,11907.650,11985.117,0.0,1.750,agent.py / 0%,java / 7062028288%
30-11 12:36:47,0.159,0.077,99.751,0.013,0.0,0.001,8766205952.0,161677312.0,501460992.0,7243833344.0,11762.517,11951.450,0.0,1.483,agent.py / 0%,java / 7062036480%
30-11 12:37:47,0.166,0.081,99.738,0.014,0.0,0.001,8766439424.0,161701888.0,501460992.0,7243575296.0,12244.600,12309.350,0.0,1.633,agent.py / 0%,java / 7062036480%
30-11 12:38:47,0.162,0.075,99.749,0.013,0.0,0.001,8766726144.0,161714176.0,501460992.0,7243276288.0,12202.450,12307.800,0.0,1.450,agent.py / 0%,java / 7062036480%
