date/time,usr,sys,idl,wai,siq,used,buff,cach,free,recv,send,read,writ,top_cpu,top_mem
2017-12-04 21:11:50,0.525,0.191,99.261,0.019,0.003,16484769792.0,456474624.0,18364612608.0,15255175168.0,11171.533,2280.867,0.0,3.667,java ,java 
2017-12-04 22:11:50,0.496,0.18,99.293,0.028,0.003,16479358976.0,456523776.0,18484871168.0,15140278272.0,10803.583,2242.717,0.0,4.217,java ,java 
2017-12-04 23:11:50,0.526,0.191,99.252,0.029,0.003,16483209216.0,456577024.0,18381406208.0,15239839744.0,11094.617,2259.783,0.0,6.217,java ,java 
2017-12-05 00:11:50,0.517,0.189,99.257,0.034,0.003,16478957568.0,456605696.0,18508402688.0,15117066240.0,11292.833,2288.583,0.0,4.9,java ,java 
2017-12-05 01:11:50,0.527,0.188,99.254,0.029,0.003,16484212736.0,456638464.0,18536108032.0,15084072960.0,11158.417,2308.067,0.0,3.633,java ,java 
2017-12-05 02:11:50,0.517,0.188,99.232,0.06,0.002,16478412800.0,456658944.0,18547101696.0,15078858752.0,11260.217,2270.183,0.0,3.967,java ,java 
2017-12-05 03:11:50,0.537,0.184,99.245,0.031,0.003,16476995584.0,456708096.0,18543685632.0,15083642880.0,11184.0,2298.333,0.0,3.75,java ,java 
2017-12-05 04:11:50,0.543,0.188,99.245,0.021,0.003,16483876864.0,456753152.0,18454929408.0,15165472768.0,11226.833,2283.783,0.0,3.8,java ,java 
2017-12-05 05:11:50,0.524,0.193,99.253,0.026,0.003,16486215680.0,456806400.0,18559815680.0,15058194432.0,11131.017,2224.933,0.0,3.6,java ,java 
2017-12-05 06:11:50,0.528,0.181,99.262,0.026,0.003,16479055872.0,456847360.0,18462507008.0,15162621952.0,11115.8,2273.2,0.0,4.2,java ,java 
2017-12-05 07:11:50,0.538,0.188,99.238,0.035,0.002,16479760384.0,456896512.0,18582372352.0,15042002944.0,11123.65,2264.783,0.0,4.467,java ,java 
2017-12-05 08:11:50,0.535,0.185,99.236,0.039,0.004,16487923712.0,456949760.0,18624696320.0,14991462400.0,11127.667,2280.467,0.0,4.217,java ,java 
2017-12-05 09:11:50,0.973,0.215,98.661,0.149,0.002,16488374272.0,457011200.0,18524966912.0,15090679808.0,12972.85,17060.633,0.0,14.333,java ,java 
2017-12-05 10:11:50,0.505,0.181,99.293,0.018,0.003,16873562112.0,457080832.0,18649325568.0,14581063680.0,10247.133,1924.817,0.0,3.483,java ,java 
2017-12-05 11:11:50,23.658,15.338,60.598,0.099,0.305,19821101056.0,457113600.0,18477756416.0,11805061120.0,5179561.383,14428320.333,0.0,13.15,java ,java 
2017-12-05 12:11:50,0.519,0.193,99.265,0.019,0.003,16892362752.0,457142272.0,18493452288.0,14718074880.0,11555.617,2416.367,0.0,3.933,java ,java 
2017-12-05 13:11:50,1.055,0.261,98.65,0.029,0.005,16898019328.0,457191424.0,18493005824.0,14712815616.0,12547.317,3136.717,0.0,3.867,java ,java 
2017-12-05 14:11:50,0.532,0.185,99.254,0.026,0.003,16896135168.0,457216000.0,18502275072.0,14705405952.0,11713.967,2473.717,0.0,4.983,java ,java 
2017-12-05 15:11:50,0.553,0.198,99.211,0.034,0.004,16898318336.0,457244672.0,18643554304.0,14561914880.0,13168.433,3053.3,0.0,3.85,java ,java 
2017-12-05 16:11:50,0.551,0.189,99.236,0.022,0.003,16895258624.0,457281536.0,18471301120.0,14737190912.0,12566.9,2577.033,0.0,3.617,java ,java 
2017-12-05 17:11:50,0.561,0.193,99.213,0.031,0.003,16913444864.0,457322496.0,18700267520.0,14489997312.0,12462.1,2541.733,0.0,3.767,java ,java 
2017-12-05 18:11:50,0.564,0.193,99.206,0.033,0.004,16920563712.0,457379840.0,18604957696.0,14578130944.0,12125.9,2721.383,0.0,3.683,java ,java 
2017-12-05 19:11:50,0.575,0.195,99.188,0.039,0.003,16918384640.0,457412608.0,18623860736.0,14561374208.0,11699.767,2767.95,0.0,4.9,java ,java 
2017-12-05 20:11:50,1.338,0.239,98.303,0.117,0.003,16928571392.0,457465856.0,18617090048.0,14557904896.0,11676.517,2902.683,0.0,12.15,java ,java 
2017-12-05 21:11:50,0.561,0.194,99.215,0.026,0.004,16934576128.0,457506816.0,18633678848.0,14535270400.0,11666.383,2599.633,0.0,3.883,java ,java 
2017-12-05 22:11:50,0.553,0.194,99.229,0.021,0.003,16930684928.0,457543680.0,18724048896.0,14448754688.0,11780.65,2648.183,0.0,4.533,java ,java 
2017-12-05 23:11:50,0.577,0.195,99.194,0.029,0.004,16937852928.0,457564160.0,18746245120.0,14419369984.0,12041.05,2914.317,0.0,4.067,java ,java 
2017-12-06 00:11:50,0.58,0.202,99.19,0.025,0.003,16940711936.0,457814016.0,18752294912.0,14410211328.0,12254.9,2948.183,0.0,3.8,java ,java 
2017-12-06 01:11:50,0.958,0.223,98.702,0.112,0.004,16942469120.0,457846784.0,18747617280.0,14413099008.0,11957.517,2892.133,0.0,12.15,java ,java 
2017-12-06 02:11:50,0.571,0.192,99.202,0.033,0.002,16944218112.0,457879552.0,18749358080.0,14409576448.0,11755.533,2617.367,0.0,4.3,java ,java 
2017-12-06 03:11:50,0.56,0.19,99.218,0.029,0.003,16934899712.0,457904128.0,18812334080.0,14355894272.0,11677.85,2634.717,0.0,4.15,java ,java 
2017-12-06 04:11:50,0.577,0.19,99.201,0.029,0.003,16940072960.0,457945088.0,18813374464.0,14349639680.0,11990.567,2884.767,0.0,3.967,java ,java 
2017-12-06 05:11:50,0.584,0.196,99.185,0.031,0.004,16943628288.0,457994240.0,18838806528.0,14320603136.0,12230.75,2905.55,0.0,3.733,java ,java 
2017-12-06 06:11:50,0.923,0.209,98.76,0.105,0.003,16942563328.0,458010624.0,18845581312.0,14314876928.0,11170.967,2857.417,0.0,12.433,java ,java 
2017-12-06 07:11:50,0.548,0.184,99.231,0.033,0.004,16941801472.0,458059776.0,18838814720.0,14322356224.0,11695.417,2569.067,0.0,4.417,java ,java 
2017-12-06 08:11:50,0.554,0.194,99.226,0.023,0.003,16934625280.0,458076160.0,18856558592.0,14311772160.0,11561.05,2508.833,0.0,4.45,java ,java 
2017-12-06 09:11:50,0.562,0.189,99.215,0.031,0.003,16948158464.0,458203136.0,18981228544.0,14173442048.0,14363.633,3824.133,0.0,4.567,java ,java 
2017-12-06 10:11:50,0.552,0.187,99.23,0.027,0.003,16945901568.0,458244096.0,18982203392.0,14174683136.0,11881.267,2543.667,0.0,3.733,java ,java 
2017-12-06 11:11:50,24.028,16.902,58.627,0.208,0.234,19514753024.0,458346496.0,19848048640.0,10739884032.0,1395274.133,14299640.383,0.0,30.733,java ,java 
2017-12-06 12:11:50,21.771,14.422,63.452,0.152,0.203,19753869312.0,458752000.0,28407926784.0,1940484096.0,2084378.783,10332059.483,0.017,24.317,java ,java 
2017-12-06 13:11:50,16.676,10.463,72.647,0.045,0.168,19660337152.0,444248064.0,25118875648.0,5337571328.0,3029919.05,9773546.3,0.0,5.033,java ,java 
2017-12-06 14:11:50,0.544,0.191,99.228,0.034,0.003,17178337280.0,444276736.0,25240576000.0,7697842176.0,12173.283,2549.783,0.0,4.05,java ,java 
2017-12-06 15:11:50,0.543,0.191,99.226,0.038,0.003,17169915904.0,444309504.0,25103659008.0,7843147776.0,12072.15,2794.7,0.117,4.483,java ,java 
