"date/time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","cpu process","memory process"
06-12 02:41:40,0.120,0.051,99.818,0.012,0.0,0.0,1899532288.0,218918912.0,3751485440.0,10803240960.0,2839.583,7242.250,0.0,1.550,java / 0%,java / 717041664%
06-12 02:42:40,0.129,0.054,99.801,0.016,0.0,0.0,1899487232.0,218918912.0,3751497728.0,10803273728.0,2808.450,7222.583,0.0,1.750,java / 0%,java / 717041664%
06-12 02:43:40,0.122,0.050,99.814,0.014,0.0,0.0,1898840064.0,218918912.0,3751510016.0,10803908608.0,2803.833,7226.483,0.0,1.650,java / 0%,java / 717045760%
06-12 02:44:40,0.145,0.058,99.782,0.015,0.0,0.001,1900212224.0,218918912.0,3751522304.0,10802524160.0,2794.550,7227.767,0.0,1.717,java / 0%,java / 717045760%
06-12 02:45:39,0.135,0.056,99.793,0.016,0.0,0.0,1899597824.0,218918912.0,3751555072.0,10803105792.0,3209.0,7407.150,0.0,2.167,java / 0%,java / 717045760%
06-12 02:46:40,0.140,0.057,99.786,0.017,0.0,0.001,1899372544.0,218918912.0,3751567360.0,10803318784.0,2804.750,7240.750,0.0,1.717,java / 0%,java / 717041664%
06-12 02:47:40,0.139,0.056,99.790,0.015,0.0,0.0,1899421696.0,218918912.0,3751579648.0,10803257344.0,2827.0,7300.217,0.0,1.733,java / 0%,java / 717041664%
06-12 02:48:39,0.151,0.057,99.779,0.013,0.0,0.001,1900736512.0,218918912.0,3751600128.0,10801922048.0,2817.050,7236.283,0.0,1.983,java / 0%,java / 717045760%
06-12 02:49:40,0.128,0.054,99.800,0.017,0.0,0.0,1901232128.0,218918912.0,3751612416.0,10801414144.0,2844.067,7269.617,0.0,1.700,java / 0%,java / 717045760%
06-12 02:50:40,0.147,0.059,99.779,0.014,0.0,0.001,1900404736.0,218918912.0,3751649280.0,10802204672.0,3220.267,7412.967,0.0,2.283,java / 0%,java / 717045760%
06-12 02:51:39,0.127,0.054,99.808,0.011,0.0,0.0,1900810240.0,218918912.0,3751661568.0,10801786880.0,2814.233,7232.650,0.0,1.550,java / 0%,java / 717045760%
06-12 02:52:39,0.132,0.054,99.801,0.013,0.0,0.001,1899380736.0,218918912.0,3751673856.0,10803204096.0,2788.283,6400.583,0.0,1.750,java / 0%,java / 717041664%
06-12 02:53:39,0.124,0.054,99.808,0.013,0.0,0.0,1900208128.0,218918912.0,3751686144.0,10802364416.0,2750.450,6624.450,0.0,1.700,java / 0%,java / 717045760%
06-12 02:54:39,0.143,0.056,99.787,0.014,0.0,0.0,1899720704.0,218918912.0,3751698432.0,10802839552.0,2798.933,7218.150,0.0,1.633,java / 0%,java / 717045760%
06-12 02:55:40,0.156,0.051,99.778,0.015,0.0,0.001,1899429888.0,218918912.0,3751731200.0,10803097600.0,3222.0,7401.217,0.0,2.150,java / 0%,java / 717049856%
06-12 02:56:40,0.142,0.055,99.791,0.011,0.0,0.001,1899098112.0,218918912.0,3751743488.0,10803417088.0,2828.067,7269.433,0.0,1.750,java / 0%,java / 717045760%
06-12 02:57:40,0.136,0.051,99.802,0.010,0.0,0.0,1899692032.0,218918912.0,3751755776.0,10802810880.0,2837.883,7266.217,0.0,1.550,java / 0%,java / 717049856%
06-12 02:58:40,0.149,0.058,99.783,0.010,0.0,0.0,1898942464.0,218918912.0,3751768064.0,10803548160.0,2802.133,7218.317,0.0,1.800,java / 0%,java / 717049856%
06-12 02:59:40,0.126,0.053,99.812,0.008,0.0,0.001,1899020288.0,218918912.0,3751784448.0,10803453952.0,2791.633,7213.150,0.0,1.583,java / 0%,java / 717049856%
06-12 03:00:40,0.147,0.058,99.776,0.019,0.0,0.0,1899474944.0,218918912.0,3751825408.0,10802958336.0,3234.417,7444.383,0.0,2.333,java / 0%,java / 717049856%
06-12 03:01:40,0.137,0.054,99.793,0.015,0.0,0.001,1900142592.0,218918912.0,3751837696.0,10802278400.0,2809.333,7263.067,0.0,1.750,java / 0%,java / 717045760%
06-12 03:02:39,0.145,0.060,99.784,0.011,0.0,0.0,1900371968.0,218918912.0,3751849984.0,10802036736.0,2801.100,7221.900,0.0,1.617,java / 0%,java / 717045760%
06-12 03:03:40,0.132,0.057,99.801,0.009,0.0,0.001,1900273664.0,218918912.0,3751866368.0,10802118656.0,2811.850,7225.550,0.0,1.733,java / 0%,java / 717049856%
06-12 03:04:40,0.145,0.057,99.787,0.012,0.0,0.0,1900544000.0,218918912.0,3751878656.0,10801836032.0,2832.783,7288.267,0.0,2.050,java / 0%,java / 717045760%
06-12 03:05:39,0.135,0.056,99.791,0.019,0.0,0.0,1900367872.0,218918912.0,3751911424.0,10801979392.0,3311.150,7460.800,0.0,2.117,java / 0%,java / 717049856%
06-12 03:06:40,0.146,0.058,99.783,0.013,0.0,0.001,1899368448.0,218918912.0,3751919616.0,10802970624.0,2820.150,7233.067,0.0,1.783,java / 0%,java / 717045760%
06-12 03:07:40,0.137,0.055,99.796,0.012,0.0,0.0,1899655168.0,218918912.0,3751936000.0,10802667520.0,2808.450,7217.900,0.0,1.483,java / 0%,java / 717045760%
06-12 03:08:40,0.136,0.060,99.790,0.013,0.0,0.001,1899327488.0,218918912.0,3751948288.0,10802982912.0,2806.167,7215.600,0.0,1.767,java / 0%,java / 717049856%
06-12 03:09:40,0.126,0.056,99.810,0.009,0.0,0.0,1899134976.0,218918912.0,3751960576.0,10803163136.0,2815.933,7221.183,0.0,1.533,java / 0%,java / 717049856%
06-12 03:10:40,0.146,0.060,99.780,0.014,0.0,0.0,1900167168.0,218918912.0,3751993344.0,10802098176.0,3208.467,7397.450,0.0,2.417,java / 0%,java / 717049856%
